"","opponent","team_name","week","season","game_id","pass_grade","def_ssn","rank","num_games","half_mark","performance"
"3639","NYG","WAS",2,2021,19625,75.1,"NYG2021",6,17,9,"Good"
"3640","NYG","DAL",5,2021,19684,71.304347826087,"NYG2021",7,17,9,"Good"
"3641","NYG","DAL",15,2021,19825,69.3,"NYG2021",8,17,9,"Good"
"3642","NYG","WAS",18,2021,19875,67.1,"NYG2021",9,17,9,"Bad"
"3643","NYG","LA",6,2021,19694,63.32,"NYG2021",10,17,9,"Bad"
"3644","NYG","PHI",16,2021,19840,58,"NYG2021",11,17,9,"Bad"
"3645","NYG","KC",8,2021,19729,54.9,"NYG2021",12,17,9,"Bad"
"3646","NYG","ATL",3,2021,19646,51.8,"NYG2021",13,17,9,"Bad"
"3647","NYG","PHI",12,2021,19781,46.2,"NYG2021",14,17,9,"Bad"
"3648","NYG","LV",9,2021,19738,43.8,"NYG2021",15,17,9,"Bad"
"3649","NYG","CHI",17,2021,19849,42.325,"NYG2021",16,17,9,"Bad"
"3650","NYG","CAR",7,2021,19707,41.1291666666667,"NYG2021",17,17,9,"Bad"
"3651","NYG","SEA",8,2022,23216,91.1,"NYG2022",1,19,10,"Good"
"3652","NYG","DAL",3,2022,23146,82.1,"NYG2022",2,19,10,"Good"
"3653","NYG","TEN",1,2022,23110,80.2,"NYG2022",3,19,10,"Good"
"3654","NYG","PHI",14,2022,23293,75.2,"NYG2022",4,19,10,"Good"
"3655","NYG","DAL",12,2022,23259,72,"NYG2022",5,19,10,"Good"
"3656","NYG","MIN",28,2022,23640,70.5,"NYG2022",6,19,10,"Good"
"3657","NYG","MIN",16,2022,23323,67.2,"NYG2022",7,19,10,"Good"
"3658","NYG","PHI",29,2022,23657,65.5,"NYG2022",8,19,10,"Good"
"3659","NYG","CHI",4,2022,23148,60.2,"NYG2022",9,19,10,"Good"
"3660","NYG","GB",5,2022,23367,59.6,"NYG2022",10,19,10,"Bad"
"3661","NYG","WAS",15,2022,23277,58.1,"NYG2022",11,19,10,"Bad"
"3662","NYG","HST",10,2022,23237,57.3,"NYG2022",12,19,10,"Bad"
"3663","NYG","JAX",7,2022,23194,55.35,"NYG2022",13,19,10,"Bad"
"3664","NYG","BLT",6,2022,23182,53.6,"NYG2022",14,19,10,"Bad"
"3665","NYG","WAS",13,2022,23276,49,"NYG2022",15,19,10,"Bad"
"3666","NYG","CAR",2,2022,23120,48.6,"NYG2022",16,19,10,"Bad"
"3667","NYG","IND",17,2022,23338,47.9451612903226,"NYG2022",17,19,10,"Bad"
"3668","NYG","PHI",18,2022,23355,44.4,"NYG2022",18,19,10,"Bad"
"3669","NYG","DET",11,2022,23250,42.4,"NYG2022",19,19,10,"Bad"
"3670","NYG","DAL",10,2023,23942,82.6306122448979,"NYG2023",1,17,9,"Good"
"3671","NYG","PHI",16,2023,24034,74.9,"NYG2023",2,17,9,"Good"
"3672","NYG","BUF",6,2023,23887,74,"NYG2023",3,17,9,"Good"
"3673","NYG","NO",15,2023,24011,72.255,"NYG2023",4,17,9,"Good"
"3674","NYG","SEA",4,2023,23859,72.02,"NYG2023",5,17,9,"Good"
"3675","NYG","LV",9,2023,23928,70.6,"NYG2023",6,17,9,"Good"
"3676","NYG","DAL",1,2023,23810,69.75,"NYG2023",7,17,9,"Good"
"3677","NYG","ARZ",2,2023,23821,68.4,"NYG2023",8,17,9,"Good"
"3678","NYG","GB",14,2023,24003,65,"NYG2023",9,17,9,"Bad"
"3679","NYG","SF",3,2023,23828,58.8,"NYG2023",10,17,9,"Bad"
"3680","NYG","MIA",5,2023,23863,56.5,"NYG2023",11,17,9,"Bad"
"3681","NYG","PHI",18,2023,24064,52.025,"NYG2023",12,17,9,"Bad"
"3682","NYG","NYJ",8,2023,23906,51.9,"NYG2023",13,17,9,"Bad"
"3683","NYG","WAS",11,2023,23952,49.7,"NYG2023",14,17,9,"Bad"
"3684","NYG","LA",17,2023,24040,48.8,"NYG2023",15,17,9,"Bad"
"3685","NYG","WAS",7,2023,23892,45.2,"NYG2023",16,17,9,"Bad"
"3686","NYG","NE",12,2023,23966,27.0189189189189,"NYG2023",17,17,9,"Bad"
"3687","NYG","TB",12,2024,26066,91,"NYG2024",1,17,9,"Good"
"3688","NYG","BLT",15,2024,26110,89.0620689655172,"NYG2024",2,17,9,"Good"
"3689","NYG","MIN",1,2024,25901,86.2,"NYG2024",3,17,9,"Good"
"3690","NYG","DAL",4,2024,25940,83.4,"NYG2024",4,17,9,"Good"
"3691","NYG","WAS",9,2024,26025,81.1,"NYG2024",5,17,9,"Good"
"3692","NYG","ATL",16,2024,26118,77.7,"NYG2024",6,17,9,"Good"
"3693","NYG","IND",17,2024,26142,76.8,"NYG2024",7,17,9,"Good"
"3694","NYG","CIN",6,2024,25982,76.6,"NYG2024",8,17,9,"Good"
"3695","NYG","PHI",7,2024,25993,74.1695652173913,"NYG2024",9,17,9,"Good"
"3696","NYG","PIT",8,2024,26014,68.7,"NYG2024",10,17,9,"Bad"
"3697","NYG","CAR",10,2024,26032,68.5,"NYG2024",11,17,9,"Bad"
"3698","NYG","SEA",5,2024,25966,68.4,"NYG2024",12,17,9,"Bad"
"3699","NYG","NO",14,2024,26091,67.9842105263158,"NYG2024",13,17,9,"Bad"
"3700","NYG","DAL",13,2024,26071,63.9,"NYG2024",14,17,9,"Bad"
"3701","NYG","PHI",18,2024,26160,63.2,"NYG2024",15,17,9,"Bad"
"3702","NYG","WAS",2,2024,25920,61.5,"NYG2024",16,17,9,"Bad"
"3703","NYG","CLV",3,2024,25927,45.6,"NYG2024",17,17,9,"Bad"
"3704","NYJ","IND",13,2016,4285,92.2222222222222,"NYJ2016",1,16,8,"Good"
"3705","NYJ","KC",3,2016,4138,90.3,"NYJ2016",2,16,8,"Good"
"3706","NYJ","SEA",4,2016,4149,90.2,"NYJ2016",3,16,8,"Good"
"3707","NYJ","NE",16,2016,4325,90.014705882353,"NYJ2016",4,16,8,"Good"
"3708","NYJ","MIA",15,2016,4303,76.5,"NYJ2016",5,16,8,"Good"
"3709","NYJ","NE",12,2016,4269,73.0861386138614,"NYJ2016",6,16,8,"Good"
"3710","NYJ","PIT",5,2016,4164,71.4,"NYJ2016",7,16,8,"Good"
"3711","NYJ","ARZ",6,2016,4185,70.305,"NYJ2016",8,16,8,"Good"
"3712","NYJ","CIN",1,2016,4101,66,"NYJ2016",9,16,8,"Bad"
"3713","NYJ","CLV",8,2016,4205,65.0912280701754,"NYJ2016",10,16,8,"Bad"
"3714","NYJ","LA",10,2016,4231,64,"NYJ2016",11,16,8,"Bad"
"3715","NYJ","SF",14,2016,4297,61.5,"NYJ2016",12,16,8,"Bad"
"3716","NYJ","BUF",2,2016,4117,59.5833333333333,"NYJ2016",13,16,8,"Bad"
"3717","NYJ","MIA",9,2016,4218,55.5809523809524,"NYJ2016",14,16,8,"Bad"
"3718","NYJ","BLT",7,2016,4197,47.5,"NYJ2016",15,16,8,"Bad"
"3719","NYJ","BUF",17,2016,4340,38.0342105263158,"NYJ2016",16,16,8,"Bad"
"3720","NYJ","ATL",8,2017,8031,87.2,"NYJ2017",1,16,8,"Good"
"3721","NYJ","NO",15,2017,8139,85.3,"NYJ2017",2,16,8,"Good"
"3722","NYJ","LV",2,2017,7948,79.7,"NYJ2017",3,16,8,"Good"
"3723","NYJ","LAC",16,2017,8153,79.1,"NYJ2017",4,16,8,"Good"
"3724","NYJ","NE",6,2017,8006,79,"NYJ2017",5,16,8,"Good"
"3725","NYJ","DEN",14,2017,8123,75.6,"NYJ2017",6,16,8,"Good"
"3726","NYJ","BUF",1,2017,7927,71.5,"NYJ2017",7,16,8,"Good"
"3727","NYJ","NE",17,2017,8172,70.531914893617,"NYJ2017",8,16,8,"Good"
"3728","NYJ","KC",13,2017,8104,68.1,"NYJ2017",9,16,8,"Bad"
"3729","NYJ","MIA",7,2017,8021,65.3565217391304,"NYJ2017",10,16,8,"Bad"
"3730","NYJ","BUF",9,2017,8042,60.1,"NYJ2017",11,16,8,"Bad"
"3731","NYJ","CLV",5,2017,7992,58.0533333333333,"NYJ2017",12,16,8,"Bad"
"3732","NYJ","MIA",3,2017,7960,54.514,"NYJ2017",13,16,8,"Bad"
"3733","NYJ","TB",10,2017,8062,49.7,"NYJ2017",14,16,8,"Bad"
"3734","NYJ","CAR",12,2017,8086,46.9,"NYJ2017",15,16,8,"Bad"
"3735","NYJ","JAX",4,2017,7976,41.7,"NYJ2017",16,16,8,"Bad"
"3736","NYJ","NE",17,2018,9584,86.9,"NYJ2018",1,16,8,"Good"
"3737","NYJ","HST",15,2018,9548,82.9,"NYJ2018",2,16,8,"Good"
"3738","NYJ","NE",12,2018,9506,80.2,"NYJ2018",3,16,8,"Good"
"3739","NYJ","JAX",4,2018,9392,78,"NYJ2018",4,16,8,"Good"
"3740","NYJ","GB",16,2018,9569,68.7,"NYJ2018",5,16,8,"Good"
"3741","NYJ","IND",6,2018,9423,64.6,"NYJ2018",6,16,8,"Good"
"3742","NYJ","DET",1,2018,9352,64.5142857142857,"NYJ2018",7,16,8,"Good"
"3743","NYJ","BUF",10,2018,9479,63.2666666666667,"NYJ2018",8,16,8,"Good"
"3744","NYJ","TEN",13,2018,9525,60.7,"NYJ2018",9,16,8,"Bad"
"3745","NYJ","CLV",3,2018,9370,60.4159090909091,"NYJ2018",10,16,8,"Bad"
"3746","NYJ","MIN",7,2018,9438,59.4,"NYJ2018",11,16,8,"Bad"
"3747","NYJ","CHI",8,2018,9448,59,"NYJ2018",12,16,8,"Bad"
"3748","NYJ","MIA",9,2018,9463,51,"NYJ2018",13,16,8,"Bad"
"3749","NYJ","BUF",14,2018,9531,50.3275510204082,"NYJ2018",14,16,8,"Bad"
"3750","NYJ","DEN",5,2018,9408,48.5,"NYJ2018",15,16,8,"Bad"
"3751","NYJ","MIA",2,2018,9359,48.1,"NYJ2018",16,16,8,"Bad"
"3752","NYJ","MIA",9,2019,13887,90.6,"NYJ2019",1,16,8,"Good"
"3753","NYJ","PHI",5,2019,13831,81.7,"NYJ2019",2,16,8,"Good"
"3754","NYJ","BLT",15,2019,13970,81.2275862068965,"NYJ2019",3,16,8,"Good"
"3755","NYJ","NE",3,2019,13801,76.7916666666667,"NYJ2019",4,16,8,"Good"
"3756","NYJ","JAX",8,2019,13876,76.6,"NYJ2019",5,16,8,"Good"
"3757","NYJ","CLV",2,2019,13793,72.4,"NYJ2019",6,16,8,"Good"
"3758","NYJ","WAS",11,2019,13916,72.4,"NYJ2019",6,16,8,"Good"
"3759","NYJ","NE",7,2019,13867,68.8,"NYJ2019",7,16,8,"Good"
"3760","NYJ","CIN",13,2019,13941,67.6,"NYJ2019",8,16,8,"Good"
"3761","NYJ","DAL",6,2019,13851,62.5,"NYJ2019",9,16,8,"Bad"
"3762","NYJ","LV",12,2019,13931,60.8527777777778,"NYJ2019",10,16,8,"Bad"
"3763","NYJ","BUF",1,2019,13766,57.7,"NYJ2019",11,16,8,"Bad"
"3764","NYJ","PIT",16,2019,13996,54.8953488372093,"NYJ2019",12,16,8,"Bad"
"3765","NYJ","MIA",14,2019,13961,54.8,"NYJ2019",13,16,8,"Bad"
"3766","NYJ","NYG",10,2019,13904,54.1111111111111,"NYJ2019",14,16,8,"Bad"
"3767","NYJ","BUF",17,2019,14002,50.1071428571429,"NYJ2019",15,16,8,"Bad"
"3768","NYJ","KC",8,2020,18645,88.736170212766,"NYJ2020",1,16,8,"Good"
"3769","NYJ","NE",9,2020,18665,82.5,"NYJ2020",2,16,8,"Good"
"3770","NYJ","LAC",11,2020,18620,80.8,"NYJ2020",3,16,8,"Good"
"3771","NYJ","IND",3,2020,18573,79.2407407407407,"NYJ2020",4,16,8,"Good"
"3772","NYJ","SEA",14,2020,18734,78.1714285714286,"NYJ2020",5,16,8,"Good"
"3773","NYJ","ARZ",5,2020,18602,76.1,"NYJ2020",6,16,8,"Good"
"3774","NYJ","SF",2,2020,18554,71.80625,"NYJ2020",7,16,8,"Good"
"3775","NYJ","BUF",1,2020,18535,71.6,"NYJ2020",8,16,8,"Good"
"3776","NYJ","LV",13,2020,18715,69.6,"NYJ2020",9,16,8,"Bad"
"3777","NYJ","NE",17,2020,18781,68,"NYJ2020",10,16,8,"Bad"
"3778","NYJ","CLV",16,2020,18761,63.6,"NYJ2020",11,16,8,"Bad"
"3779","NYJ","MIA",12,2020,18703,62.7,"NYJ2020",12,16,8,"Bad"
"3780","NYJ","BUF",7,2020,18632,58.7,"NYJ2020",13,16,8,"Bad"
"3781","NYJ","LA",15,2020,18744,55.1,"NYJ2020",14,16,8,"Bad"
"3782","NYJ","MIA",6,2020,18675,51.9,"NYJ2020",15,16,8,"Bad"
"3783","NYJ","DEN",4,2020,18580,40.6,"NYJ2020",16,16,8,"Bad"
"3784","NYJ","BUF",10,2021,19749,92.2,"NYJ2021",1,17,9,"Good"
"3785","NYJ","TB",17,2021,19853,84,"NYJ2021",2,17,9,"Good"
"3786","NYJ","CAR",1,2021,19611,79.4,"NYJ2021",3,17,9,"Good"
"3787","NYJ","IND",9,2021,19730,78.9,"NYJ2021",4,17,9,"Good"
"3788","NYJ","ATL",5,2021,19686,78.0294871794872,"NYJ2021",5,17,9,"Good"
"3789","NYJ","TEN",4,2021,19664,77.7,"NYJ2021",6,17,9,"Good"
"3790","NYJ","DEN",3,2021,19650,76,"NYJ2021",7,17,9,"Good"
"3791","NYJ","MIA",11,2021,19764,75.4375,"NYJ2021",8,17,9,"Good"
"3792","NYJ","NE",7,2021,19706,74.9168831168831,"NYJ2021",9,17,9,"Good"
"3793","NYJ","BUF",18,2021,19866,72.5094339622642,"NYJ2021",10,17,9,"Bad"
"3794","NYJ","CIN",8,2021,19722,67.9,"NYJ2021",11,17,9,"Bad"
"3795","NYJ","JAX",16,2021,19839,66.9,"NYJ2021",12,17,9,"Bad"
"3796","NYJ","PHI",13,2021,19795,66.9,"NYJ2021",12,17,9,"Bad"
"3797","NYJ","NO",14,2021,19808,63.2,"NYJ2021",13,17,9,"Bad"
"3798","NYJ","HST",12,2021,19776,60.3,"NYJ2021",14,17,9,"Bad"
"3799","NYJ","NE",2,2021,19632,58.6,"NYJ2021",15,17,9,"Bad"
"3800","NYJ","MIA",15,2021,19820,38.7,"NYJ2021",16,17,9,"Bad"
"3801","NYJ","CLV",2,2022,23119,79.1,"NYJ2022",1,17,9,"Good"
"3802","NYJ","MIA",18,2022,23357,77.4,"NYJ2022",2,17,9,"Good"
"3803","NYJ","CIN",3,2022,23132,75.5,"NYJ2022",3,17,9,"Good"
"3804","NYJ","BLT",1,2022,23106,72.1,"NYJ2022",4,17,9,"Good"
"3805","NYJ","MIN",13,2022,23279,70.3,"NYJ2022",5,17,9,"Good"
"3806","NYJ","GB",6,2022,23195,66.9924528301887,"NYJ2022",6,17,9,"Good"
"3807","NYJ","PIT",4,2022,23154,66.8432432432432,"NYJ2022",7,17,9,"Good"
"3808","NYJ","NE",11,2022,23249,65.7,"NYJ2022",8,17,9,"Good"
"3809","NYJ","SEA",17,2022,23345,62.7,"NYJ2022",9,17,9,"Bad"
"3810","NYJ","BUF",14,2022,23294,57.6,"NYJ2022",10,17,9,"Bad"
"3811","NYJ","MIA",5,2022,23165,57.4634146341463,"NYJ2022",11,17,9,"Bad"
"3812","NYJ","JAX",16,2022,23317,55.2,"NYJ2022",12,17,9,"Bad"
"3813","NYJ","DET",15,2022,23310,51.3,"NYJ2022",13,17,9,"Bad"
"3814","NYJ","BUF",9,2022,23290,48.1,"NYJ2022",14,17,9,"Bad"
"3815","NYJ","NE",8,2022,23210,45.7,"NYJ2022",15,17,9,"Bad"
"3816","NYJ","DEN",7,2022,23199,44.5,"NYJ2022",16,17,9,"Bad"
"3817","NYJ","CHI",12,2022,23261,32.7,"NYJ2022",17,17,9,"Bad"
"3818","NYJ","MIA",12,2023,23963,83.7,"NYJ2023",1,17,9,"Good"
"3819","NYJ","MIA",15,2023,24010,76.46,"NYJ2023",2,17,9,"Good"
"3820","NYJ","LAC",9,2023,23931,67.2,"NYJ2023",3,17,9,"Good"
"3821","NYJ","DAL",2,2023,23823,66.7,"NYJ2023",4,17,9,"Good"
"3822","NYJ","PHI",6,2023,23885,65.7,"NYJ2023",5,17,9,"Good"
"3823","NYJ","BUF",11,2023,23955,63.8,"NYJ2023",6,17,9,"Good"
"3824","NYJ","CLV",17,2023,24036,63,"NYJ2023",7,17,9,"Good"
"3825","NYJ","NE",3,2023,23833,57.8,"NYJ2023",8,17,9,"Good"
"3826","NYJ","ATL",13,2023,23978,54.7,"NYJ2023",9,17,9,"Bad"
"3827","NYJ","LV",10,2023,23944,53.4,"NYJ2023",10,17,9,"Bad"
"3828","NYJ","BUF",1,2023,23811,52.3,"NYJ2023",11,17,9,"Bad"
"3829","NYJ","WAS",16,2023,24025,52.3,"NYJ2023",11,17,9,"Bad"
"3830","NYJ","KC",4,2023,23858,48.4,"NYJ2023",12,17,9,"Bad"
"3831","NYJ","NYG",8,2023,23906,45.55,"NYJ2023",13,17,9,"Bad"
"3832","NYJ","HST",14,2023,23993,45.2594594594595,"NYJ2023",14,17,9,"Bad"
"3833","NYJ","DEN",5,2023,23870,43.5,"NYJ2023",15,17,9,"Bad"
"3834","NYJ","NE",18,2023,24060,24.5,"NYJ2023",16,17,9,"Bad"
"3835","NYJ","BUF",17,2024,26135,85.0162162162162,"NYJ2024",1,17,9,"Good"
"3836","NYJ","IND",11,2024,26056,80.3,"NYJ2024",2,17,9,"Good"
"3837","NYJ","MIA",14,2024,26089,76.9,"NYJ2024",3,17,9,"Good"
"3838","NYJ","ARZ",10,2024,26030,76.3,"NYJ2024",4,17,9,"Good"
"3839","NYJ","SEA",13,2024,26082,75.6,"NYJ2024",5,17,9,"Good"
"3840","NYJ","SF",1,2024,25907,74.0727272727273,"NYJ2024",6,17,9,"Good"
"3841","NYJ","NE",8,2024,26008,72.7538461538462,"NYJ2024",7,17,9,"Good"
"3842","NYJ","BUF",6,2024,25983,72.3,"NYJ2024",8,17,9,"Good"
"3843","NYJ","NE",3,2024,25924,61.4153846153846,"NYJ2024",9,17,9,"Bad"
"3844","NYJ","TEN",2,2024,25919,61.1,"NYJ2024",10,17,9,"Bad"
"3845","NYJ","PIT",7,2024,25996,60.7,"NYJ2024",11,17,9,"Bad"
"3846","NYJ","LA",16,2024,26127,60.3,"NYJ2024",12,17,9,"Bad"
"3847","NYJ","JAX",15,2024,26106,53.5,"NYJ2024",13,17,9,"Bad"
"3848","NYJ","DEN",4,2024,25949,50.4,"NYJ2024",14,17,9,"Bad"
"3849","NYJ","HST",9,2024,26015,50.0272727272727,"NYJ2024",15,17,9,"Bad"
"3850","NYJ","MIA",18,2024,26159,49.7,"NYJ2024",16,17,9,"Bad"
"3851","NYJ","MIN",5,2024,25957,48.5255813953488,"NYJ2024",17,17,9,"Bad"
"3852","PHI","GB",12,2016,4270,91.3,"PHI2016",1,16,8,"Good"
"3853","PHI","CIN",13,2016,4275,90.9,"PHI2016",2,16,8,"Good"
"3854","PHI","WAS",14,2016,4294,84.5,"PHI2016",3,16,8,"Good"
"3855","PHI","NYG",9,2016,4220,84.1,"PHI2016",4,16,8,"Good"
"3856","PHI","SEA",11,2016,4253,75.9282051282051,"PHI2016",5,16,8,"Good"
"3857","PHI","WAS",6,2016,4180,70.7,"PHI2016",6,16,8,"Good"
"3858","PHI","DET",5,2016,4160,67.8,"PHI2016",7,16,8,"Good"
"3859","PHI","ATL",10,2016,4232,64,"PHI2016",8,16,8,"Good"
"3860","PHI","MIN",7,2016,4198,60.4,"PHI2016",9,16,8,"Bad"
"3861","PHI","NYG",16,2016,4318,55.5,"PHI2016",10,16,8,"Bad"
"3862","PHI","PIT",3,2016,4139,55.4,"PHI2016",11,16,8,"Bad"
"3863","PHI","DAL",17,2016,4341,51.2891891891892,"PHI2016",12,16,8,"Bad"
"3864","PHI","CHI",2,2016,4116,48.3294117647059,"PHI2016",13,16,8,"Bad"
"3865","PHI","CLV",1,2016,4102,47.3,"PHI2016",14,16,8,"Bad"
"3866","PHI","DAL",8,2016,4212,46.5888888888889,"PHI2016",15,16,8,"Bad"
"3867","PHI","BLT",15,2016,4304,43.2,"PHI2016",16,16,8,"Bad"
"3868","PHI","SEA",13,2017,8112,83.4,"PHI2017",1,19,10,"Good"
"3869","PHI","NYG",3,2017,7962,77.4,"PHI2017",2,19,10,"Good"
"3870","PHI","WAS",7,2017,8028,73.4,"PHI2017",3,19,10,"Good"
"3871","PHI","NE",32,2017,9312,70.266,"PHI2017",4,19,10,"Good"
"3872","PHI","KC",2,2017,7945,68.4,"PHI2017",5,19,10,"Good"
"3873","PHI","NYG",15,2017,8140,66.7,"PHI2017",6,19,10,"Good"
"3874","PHI","ATL",29,2017,9302,63.2,"PHI2017",7,19,10,"Good"
"3875","PHI","MIN",30,2017,9307,63.1,"PHI2017",8,19,10,"Good"
"3876","PHI","ARZ",5,2017,7987,62.2,"PHI2017",9,19,10,"Good"
"3877","PHI","CHI",12,2017,8087,60.1,"PHI2017",10,19,10,"Bad"
"3878","PHI","DAL",11,2017,8080,58.5416666666667,"PHI2017",11,19,10,"Bad"
"3879","PHI","DAL",17,2017,8167,57.7,"PHI2017",12,19,10,"Bad"
"3880","PHI","LAC",4,2017,7981,57,"PHI2017",13,19,10,"Bad"
"3881","PHI","CAR",6,2017,8000,50.7,"PHI2017",14,19,10,"Bad"
"3882","PHI","LA",14,2017,8127,50.1,"PHI2017",15,19,10,"Bad"
"3883","PHI","SF",8,2017,8037,49.6,"PHI2017",16,19,10,"Bad"
"3884","PHI","WAS",1,2017,7929,39.9,"PHI2017",17,19,10,"Bad"
"3885","PHI","LV",16,2017,8161,37.8,"PHI2017",18,19,10,"Bad"
"3886","PHI","DEN",9,2017,8046,36.3,"PHI2017",19,19,10,"Bad"
"3887","PHI","TB",2,2018,9362,95.2,"PHI2018",1,18,9,"Good"
"3888","PHI","NO",11,2018,9491,86.5648648648649,"PHI2018",2,18,9,"Good"
"3889","PHI","HST",16,2018,9571,84.2,"PHI2018",3,18,9,"Good"
"3890","PHI","MIN",5,2018,9411,80.4,"PHI2018",4,18,9,"Good"
"3891","PHI","TEN",4,2018,9394,78.3,"PHI2018",5,18,9,"Good"
"3892","PHI","NO",29,2018,13614,73.2076923076923,"PHI2018",6,18,9,"Good"
"3893","PHI","JAX",8,2018,9446,73.1,"PHI2018",7,18,9,"Good"
"3894","PHI","CAR",7,2018,9439,70.9,"PHI2018",8,18,9,"Good"
"3895","PHI","NYG",12,2018,9507,68.6,"PHI2018",9,18,9,"Good"
"3896","PHI","CHI",28,2018,13609,67.2,"PHI2018",10,18,9,"Bad"
"3897","PHI","DAL",14,2018,9543,59.9,"PHI2018",11,18,9,"Bad"
"3898","PHI","DAL",10,2018,9484,54.1,"PHI2018",12,18,9,"Bad"
"3899","PHI","IND",3,2018,9378,51.3808510638298,"PHI2018",13,18,9,"Bad"
"3900","PHI","ATL",1,2018,9338,48.5,"PHI2018",14,18,9,"Bad"
"3901","PHI","LA",15,2018,9560,47.1754098360656,"PHI2018",15,18,9,"Bad"
"3902","PHI","WAS",13,2018,9529,42.85,"PHI2018",16,18,9,"Bad"
"3903","PHI","NYG",6,2018,9416,38,"PHI2018",17,18,9,"Bad"
"3904","PHI","WAS",17,2018,9590,31.84,"PHI2018",18,18,9,"Bad"
"3905","PHI","MIN",6,2019,13845,93,"PHI2019",1,17,9,"Good"
"3906","PHI","SEA",12,2019,13936,83.2,"PHI2019",2,17,9,"Good"
"3907","PHI","MIA",13,2019,13944,78.6584905660377,"PHI2019",3,17,9,"Good"
"3908","PHI","DAL",7,2019,13866,76.5,"PHI2019",4,17,9,"Good"
"3909","PHI","DET",3,2019,13802,76.2,"PHI2019",5,17,9,"Good"
"3910","PHI","SEA",28,2019,16804,76.1,"PHI2019",6,17,9,"Good"
"3911","PHI","GB",4,2019,13810,71.3,"PHI2019",7,17,9,"Good"
"3912","PHI","WAS",15,2019,13978,65,"PHI2019",8,17,9,"Good"
"3913","PHI","NE",11,2019,13921,64.930303030303,"PHI2019",9,17,9,"Bad"
"3914","PHI","CHI",9,2019,13888,61.2,"PHI2019",10,17,9,"Bad"
"3915","PHI","NYG",17,2019,14009,58.3,"PHI2019",11,17,9,"Bad"
"3916","PHI","WAS",1,2019,13767,58.3,"PHI2019",11,17,9,"Bad"
"3917","PHI","NYG",14,2019,13969,58.2,"PHI2019",12,17,9,"Bad"
"3918","PHI","ATL",2,2019,13792,55.9,"PHI2019",13,17,9,"Bad"
"3919","PHI","DAL",16,2019,13998,55,"PHI2019",14,17,9,"Bad"
"3920","PHI","BUF",8,2019,13870,54.1,"PHI2019",15,17,9,"Bad"
"3921","PHI","NYJ",5,2019,13831,28.0631578947368,"PHI2019",16,17,9,"Bad"
"3922","PHI","GB",13,2020,18720,97.1,"PHI2020",1,16,8,"Good"
"3923","PHI","LA",2,2020,18555,84.6,"PHI2020",2,16,8,"Good"
"3924","PHI","CIN",3,2020,18571,84.4,"PHI2020",3,16,8,"Good"
"3925","PHI","ARZ",15,2020,18752,80.6119047619048,"PHI2020",4,16,8,"Good"
"3926","PHI","SEA",12,2020,18708,79.7,"PHI2020",5,16,8,"Good"
"3927","PHI","BLT",6,2020,18616,77.5,"PHI2020",6,16,8,"Good"
"3928","PHI","NYG",10,2020,18671,77.3,"PHI2020",7,16,8,"Good"
"3929","PHI","DAL",16,2020,18769,76.8,"PHI2020",8,16,8,"Good"
"3930","PHI","PIT",5,2020,18603,75.4,"PHI2020",9,16,8,"Bad"
"3931","PHI","NYG",7,2020,18624,74,"PHI2020",10,16,8,"Bad"
"3932","PHI","CLV",11,2020,18683,71.6,"PHI2020",11,16,8,"Bad"
"3933","PHI","WAS",17,2020,18783,64.5,"PHI2020",12,16,8,"Bad"
"3934","PHI","NO",14,2020,18736,63.8,"PHI2020",13,16,8,"Bad"
"3935","PHI","WAS",1,2020,18541,52.2,"PHI2020",14,16,8,"Bad"
"3936","PHI","SF",4,2020,18594,45.9962264150943,"PHI2020",15,16,8,"Bad"
"3937","PHI","DAL",8,2020,18650,33.2380952380952,"PHI2020",16,16,8,"Bad"
"3938","PHI","DAL",18,2021,19873,88.1466666666667,"PHI2021",1,18,9,"Good"
"3939","PHI","LV",7,2021,19709,86,"PHI2021",2,18,9,"Good"
"3940","PHI","KC",4,2021,19665,81.2,"PHI2021",3,18,9,"Good"
"3941","PHI","LAC",9,2021,19739,79.7,"PHI2021",4,18,9,"Good"
"3942","PHI","TB",28,2021,21525,76.9,"PHI2021",5,18,9,"Good"
"3943","PHI","DAL",3,2021,19655,76.3,"PHI2021",6,18,9,"Good"
"3944","PHI","DEN",10,2021,19754,67.9,"PHI2021",7,18,9,"Good"
"3945","PHI","NYJ",13,2021,19795,65.8,"PHI2021",8,18,9,"Good"
"3946","PHI","TB",6,2021,19688,65.7,"PHI2021",9,18,9,"Good"
"3947","PHI","NYG",12,2021,19781,65.4,"PHI2021",10,18,9,"Bad"
"3948","PHI","NO",11,2021,19765,62.5,"PHI2021",11,18,9,"Bad"
"3949","PHI","DET",8,2021,19720,62.4844444444444,"PHI2021",12,18,9,"Bad"
"3950","PHI","ATL",1,2021,19609,59.7,"PHI2021",13,18,9,"Bad"
"3951","PHI","WAS",15,2021,19821,57.5,"PHI2021",14,18,9,"Bad"
"3952","PHI","SF",2,2021,19633,57,"PHI2021",15,18,9,"Bad"
"3953","PHI","WAS",17,2021,19855,54.8,"PHI2021",16,18,9,"Bad"
"3954","PHI","CAR",5,2021,19680,42.5,"PHI2021",17,18,9,"Bad"
"3955","PHI","NYG",16,2021,19840,38.4962264150943,"PHI2021",18,18,9,"Bad"
"3956","PHI","KC",32,2022,23662,80.8,"PHI2022",1,20,10,"Good"
