"","Feature","Gain","Cover","Frequency"
"78","short_twp_rate_Good",0.0059161763762125,0.00296936383882026,0.00303783485225076
"79","medium_btt_rate_Bad",0.00578749085902928,0.00683466343717495,0.00607566970450152
"80","ms_qbr_difference_diff",0.00576564573544521,0.00683934248405717,0.00690417011875173
"81","ds_qbr_difference_Bad",0.00474927755564692,0.00683873217359427,0.0044186688760011
"82","behind_los_grade_Good",0.00469039371826712,0.00683181532168142,0.00552333609500138
"83","medium_time_to_throw_Good",0.00460512639054315,0.00683384968989108,0.00662800331400166
"84","short_grade_diff",0.00437046218091219,0.00541325036908525,0.00552333609500138
"85","short_adot_diff",0.00429374079656619,0.00342058670772293,0.00386633526650097
"86","deep_time_to_throw_diff",0.00422837254697801,0.00342180732864873,0.00414250207125104
"87","short_adot_Bad",0.0042116526574975,0.0068391390472362,0.00607566970450152
"88","ms_acc_pct_difference_diff",0.00419845591534709,0.003420179834081,0.00386633526650097
"89","deep_time_to_throw_Bad",0.0041149136555854,0.00684158028908779,0.00690417011875173
"90","ds_acc_pct_difference_Bad",0.00410273879550276,0.00684198716272972,0.00662800331400166
"91","medium_twp_rate_Good",0.0040185660836422,0.00339576741556507,0.00248550124275062
"92","medium_adot_Bad",0.00395277531177553,0.00342180732864873,0.00414250207125104
"93","medium_pressure_rate_diff",0.00394467992927667,0.00342140045500679,0.00386633526650097
"94","behind_los_acc_pct_diff",0.00392168161413881,0.00342038327090196,0.00386633526650097
"95","short_adot_Good",0.00391915286549569,0.00677241176995934,0.00497100248550124
"96","behind_los_rate_Bad",0.00380873574585438,0.00683140844803949,0.00386633526650097
"97","medium_qbr_Bad",0.0037557103103426,0.00342180732864873,0.00414250207125104
"98","deep_qbr_diff",0.00373739166540751,0.00342180732864873,0.00414250207125104
"99","short_time_to_throw_Bad",0.00373252322046795,0.00684198716272972,0.00773267053300193
"100","ms_twp_difference_Good",0.00371689100660318,0.00682978095347176,0.00552333609500138
"101","ms_qbr_difference_Bad",0.00366737594836578,0.00683120501121852,0.00607566970450152
"102","behind_los_pressure_rate_diff",0.00354296062677247,0.00341875577633424,0.0035901684617509
"103","pressure_rate_difference_Bad",0.00345715140450998,0.00342099358136486,0.00331400165700083
"104","ypa_difference_Bad",0.00338689999665717,0.0034207901445439,0.0035901684617509
"105","medium_rate_diff",0.00337869940000355,0.00341143205077946,0.0035901684617509
"106","ds_acc_pct_difference_diff",0.0033179927759742,0.00342180732864873,0.00414250207125104
"107","short_btt_rate_Bad",0.00329110764452803,0.00683140844803949,0.00607566970450152
"108","ttt_difference_diff",0.00328865024163102,0.003420179834081,0.0035901684617509
"109","ds_acc_pct_difference_Good",0.00321739249786524,0.00341977296043907,0.00331400165700083
"110","ms_acc_pct_difference_Bad",0.00319953246449656,0.00342038327090196,0.00303783485225076
"111","medium_ypa_diff",0.00319590049408291,0.003420179834081,0.0035901684617509
"112","behind_los_adot_Bad",0.00314801139707097,0.00341936608679713,0.00276166804750069
"113","short_time_to_throw_Good",0.00300123820639531,0.00683384968989108,0.0044186688760011
"114","deep_adot_Bad",0.00284129881065901,0.00342058670772293,0.00386633526650097
"115","short_btt_rate_diff",0.00278718264582252,0.00341204236124236,0.00386633526650097
"116","behind_los_time_to_throw_diff",0.00263862747715364,0.00342058670772293,0.00331400165700083
"117","behind_los_acc_pct_Bad",0.00263469596565031,0.00341489047673588,0.00331400165700083
"118","short_rate_Bad",0.00259859751660968,0.00340736331436014,0.0035901684617509
"119","deep_twp_rate_Bad",0.00258354356418125,0.00341550078719878,0.00331400165700083
"120","deep_twp_rate_diff",0.00257924921652942,0.0034195695236181,0.0035901684617509
"121","deep_rate_Bad",0.00250095184074122,0.00342099358136486,0.00386633526650097
"122","ms_twp_difference_Bad",0.0024284484613226,0.00340634613025531,0.00331400165700083
"123","deep_btt_rate_Good",0.00211368713087617,0.00342099358136486,0.00248550124275062
"124","medium_grade_diff",0.00184212176315841,0.00341936608679713,0.00220933443800055
"125","deep_adot_Good",0.00181950988101113,0.00429882346383331,0.0035901684617509
"126","behind_los_twp_rate_diff",0.00169046888434196,0.00341143205077946,0.00248550124275062
"127","behind_los_adot_Good",0.00119687805323053,0.0034093976825698,0.00165700082850041
