"","Feature","Gain","Cover","Frequency"
"78","npa_time_to_throw_diff",0.00181166538966714,0.000586926664242404,0.00246305418719212
"79","twp_difference_Good",0.00180505783964739,0.00139896340001877,0.00246305418719212
"80","sack_rate_difference_Good",0.00172981651010859,0.0022615815486297,0.00246305418719212
"81","pa_scr_rate_Bad",0.00169896923263509,0.000858972641379606,0.00246305418719212
"82","pa_rate_Good",0.00166729987168092,0.00464938878514383,0.00369458128078818
"83","npa_time_to_throw_Bad",0.00165388619926047,0.000503079997922061,0.00246305418719212
"84","grade_difference_diff",0.00163915463005047,0.00129461075552226,0.00246305418719212
"85","npa_twp_rate_Bad",0.0016379588722604,0.00154797350809895,0.00246305418719212
"86","pa_grade_diff",0.00157332695930196,0.00131921792933367,0.00246305418719212
"87","pa_btt_rate_diff",0.00152083251290977,0.00135339455962728,0.00246305418719212
"88","adot_difference_Good",0.00146346918291263,0.000879478619555777,0.00123152709359606
"89","acc_pct_difference_diff",0.00138371905592158,0.000668039200139258,0.00123152709359606
"90","npa_ypa_diff",0.00118404974014432,0.00023012264397703,0.00123152709359606
"91","qbr_difference_diff",0.00110021575441981,0.00158761839923955,0.00123152709359606
"92","npa_scr_rate_Bad",0.00107760961678271,0.000284805252446819,0.00123152709359606
"93","pa_time_to_throw_diff",0.00090907238933171,0.00194578948471667,0.00123152709359606
"94","pa_time_to_throw_Good",0.000684537982070517,0.000617457787304703,0.00123152709359606
"95","pa_acc_pct_Good",0.000638878069679404,0.000915478003465055,0.00123152709359606
"96","btt_difference_Bad",0.000554480715889664,0.000502168621114231,0.00123152709359606
"97","npa_twp_rate_diff",0.000527218627239632,0.00183050031852619,0.00123152709359606
