"","Feature","Gain","Cover","Frequency"
"79","more_ypa_diff",0.00154797076623467,0.00112684665002081,0.00156494522691706
"80","adot_difference_Good",0.00150796493327874,0.0000435653349979193,0.00156494522691706
"81","more_time_to_throw_Bad",0.00144639955152,0.0000981845609654598,0.00156494522691706
"82","less_acc_pct_diff",0.00139847929740478,0.0000741260923845193,0.00156494522691706
"83","more_twp_rate_Bad",0.00137561699640708,0.00114570328755722,0.00312989045383412
"84","less_acc_pct_Bad",0.00137517394966352,0.0000767270079067832,0.00156494522691706
"85","more_adot_Good",0.0011998296404955,0.000137198293799417,0.00156494522691706
"86","less_pressure_rate_Bad",0.000938792488855694,0.00610434873075323,0.00312989045383412
"87","more_pressure_rate_diff",0.000867534949098765,0.000198319808572618,0.00156494522691706
"88","more_time_to_throw_Good",0.000853404731868973,0.00166848730753225,0.00156494522691706
"89","more_acc_pct_diff",0.000807197134575845,0.00248192363712027,0.00156494522691706
"90","more_scr_rate_Good",0.00075734039654934,0.001291354556804,0.00156494522691706
"91","more_acc_pct_Bad",0.000742160364824735,0.000497425093632959,0.00156494522691706
"92","grade_difference_Bad",0.000556767973318809,0.00303656887224303,0.00156494522691706
