"","team_name","week","season","game_id","pass_grade","opponent","qbgrp_ssn","rank","num_games","half_mark","performance"
"3635","NYG",10,2024,26032,62.2,"CAR","NYGJones-2024",6,10,5,"Bad"
"3636","NYG",1,2024,25901,57.6,"MIN","NYGJones-2024",7,10,5,"Bad"
"3637","NYG",7,2024,25993,52.7116279069768,"PHI","NYGJones-2024",8,10,5,"Bad"
"3638","NYG",3,2024,25927,52.5731707317073,"CLV","NYGJones-2024",9,10,5,"Bad"
"3639","NYG",6,2024,25982,48.2,"CIN","NYGJones-2024",10,10,5,"Bad"
"3640","NYG",17,2024,26142,75.8,"IND","NYGLock-2024",1,5,3,"Good"
"3641","NYG",18,2024,26160,60.5,"PHI","NYGLock-2024",2,5,3,"Good"
"3642","NYG",13,2024,26071,60.3,"DAL","NYGLock-2024",3,5,3,"Bad"
"3643","NYG",14,2024,26091,47.9,"NO","NYGLock-2024",4,5,3,"Bad"
"3644","NYG",16,2024,26118,41.2,"ATL","NYGLock-2024",5,5,3,"Bad"
"3645","NYG",15,2016,4307,88.2,"DET","NYGManning-2016",1,17,9,"Good"
"3646","NYG",2,2016,4123,85.6,"NO","NYGManning-2016",2,17,9,"Good"
"3647","NYG",9,2016,4220,84.1,"PHI","NYGManning-2016",3,17,9,"Good"
"3648","NYG",1,2016,4105,73.2,"DAL","NYGManning-2016",4,17,9,"Good"
"3649","NYG",6,2016,4178,70.6,"BLT","NYGManning-2016",5,17,9,"Good"
"3650","NYG",17,2016,4345,69.7,"WAS","NYGManning-2016",6,17,9,"Good"
"3651","NYG",28,2016,4353,66.9,"GB","NYGManning-2016",7,17,9,"Good"
"3652","NYG",10,2016,4240,66.2,"CIN","NYGManning-2016",8,17,9,"Good"
"3653","NYG",11,2016,4250,62,"CHI","NYGManning-2016",9,17,9,"Bad"
"3654","NYG",12,2016,4262,60.2,"CLV","NYGManning-2016",10,17,9,"Bad"
"3655","NYG",16,2016,4318,55.5,"PHI","NYGManning-2016",11,17,9,"Bad"
"3656","NYG",3,2016,4133,55.1,"WAS","NYGManning-2016",12,17,9,"Bad"
"3657","NYG",7,2016,4191,50.7,"LA","NYGManning-2016",13,17,9,"Bad"
"3658","NYG",4,2016,4156,50.5,"MIN","NYGManning-2016",14,17,9,"Bad"
"3659","NYG",5,2016,4169,49.95,"GB","NYGManning-2016",15,17,9,"Bad"
"3660","NYG",13,2016,4282,42.6,"PIT","NYGManning-2016",16,17,9,"Bad"
"3661","NYG",14,2016,4300,29.3,"DAL","NYGManning-2016",17,17,9,"Bad"
"3662","NYG",3,2017,7962,77.4,"PHI","NYGManning-2017",1,15,8,"Good"
"3663","NYG",4,2017,7980,75.6,"TB","NYGManning-2017",2,15,8,"Good"
"3664","NYG",2,2017,7953,74.5,"DET","NYGManning-2017",3,15,8,"Good"
"3665","NYG",10,2017,8066,72.9,"SF","NYGManning-2017",4,15,8,"Good"
"3666","NYG",15,2017,8140,66.7,"PHI","NYGManning-2017",5,15,8,"Good"
"3667","NYG",9,2017,8048,64.4238095238095,"LA","NYGManning-2017",6,15,8,"Good"
"3668","NYG",6,2017,8012,62.5,"DEN","NYGManning-2017",7,15,8,"Good"
"3669","NYG",12,2017,8084,62.5,"WAS","NYGManning-2017",7,15,8,"Good"
"3670","NYG",5,2017,7991,60.9,"LAC","NYGManning-2017",8,15,8,"Bad"
"3671","NYG",11,2017,8074,60.8706896551724,"KC","NYGManning-2017",9,15,8,"Bad"
"3672","NYG",1,2017,7935,56.6,"DAL","NYGManning-2017",10,15,8,"Bad"
"3673","NYG",16,2017,8158,56,"ARZ","NYGManning-2017",11,15,8,"Bad"
"3674","NYG",14,2017,8126,55.4,"DAL","NYGManning-2017",12,15,8,"Bad"
"3675","NYG",17,2017,8173,47.4,"WAS","NYGManning-2017",13,15,8,"Bad"
"3676","NYG",7,2017,8026,44.7,"SEA","NYGManning-2017",14,15,8,"Bad"
"3677","NYG",3,2018,9373,84.7,"HST","NYGManning-2018",1,16,8,"Good"
"3678","NYG",7,2018,9444,80.8,"ATL","NYGManning-2018",2,16,8,"Good"
"3679","NYG",11,2018,9492,80.3,"TB","NYGManning-2018",3,16,8,"Good"
"3680","NYG",1,2018,9345,79,"JAX","NYGManning-2018",4,16,8,"Good"
"3681","NYG",16,2018,9564,75.7,"IND","NYGManning-2018",5,16,8,"Good"
"3682","NYG",5,2018,9403,68.7153846153846,"CAR","NYGManning-2018",6,16,8,"Good"
"3683","NYG",12,2018,9507,68.6,"PHI","NYGManning-2018",7,16,8,"Good"
"3684","NYG",10,2018,9485,68.5,"SF","NYGManning-2018",8,16,8,"Good"
"3685","NYG",14,2018,9539,64.1333333333333,"WAS","NYGManning-2018",9,16,8,"Bad"
"3686","NYG",13,2018,9522,62.0341772151899,"CHI","NYGManning-2018",10,16,8,"Bad"
"3687","NYG",2,2018,9368,61.8,"DAL","NYGManning-2018",11,16,8,"Bad"
"3688","NYG",4,2018,9397,51.9,"NO","NYGManning-2018",12,16,8,"Bad"
"3689","NYG",17,2018,9585,51.5,"DAL","NYGManning-2018",13,16,8,"Bad"
"3690","NYG",8,2018,9452,49.3,"WAS","NYGManning-2018",14,16,8,"Bad"
"3691","NYG",6,2018,9416,38,"PHI","NYGManning-2018",15,16,8,"Bad"
"3692","NYG",15,2018,9556,31.9,"TEN","NYGManning-2018",16,16,8,"Bad"
"3693","NYG",15,2019,13976,68.0676470588235,"MIA","NYGManning-2019",1,4,2,"Good"
"3694","NYG",1,2019,13772,63.4754716981132,"DAL","NYGManning-2019",2,4,2,"Good"
"3695","NYG",2,2019,13784,59.2,"BUF","NYGManning-2019",3,4,2,"Bad"
"3696","NYG",14,2019,13969,58.2,"PHI","NYGManning-2019",4,4,2,"Bad"
"3697","NYG",15,2020,18750,69.1228571428571,"CLV","NYGMcCoy-2020",1,2,1,"Good"
"3698","NYG",13,2020,18719,58.1,"SEA","NYGMcCoy-2020",2,2,1,"Bad"
"3699","NYG",13,2017,8111,74.5,"LV","NYGSmith-2017",1,1,1,"Good"
"3700","NYG",6,2023,23887,75.8,"BUF","NYGTaylor-2023",1,5,3,"Good"
"3701","NYG",18,2023,24064,75.3209302325581,"PHI","NYGTaylor-2023",2,5,3,"Good"
"3702","NYG",7,2023,23892,73.2,"WAS","NYGTaylor-2023",3,5,3,"Good"
"3703","NYG",17,2023,24040,67.7,"LA","NYGTaylor-2023",4,5,3,"Bad"
"3704","NYG",16,2023,24034,67.1351351351351,"PHI","NYGTaylor-2023",5,5,3,"Bad"
"3705","NYG",18,2022,23355,47.047191011236,"PHI","NYGWebb-2022",1,1,1,"Bad"
"3706","NYJ",12,2023,23963,66,"MIA","NYJBoyle-2023",1,2,1,"Good"
"3707","NYJ",13,2023,23978,48.1727272727273,"ATL","NYJBoyle-2023",2,2,1,"Bad"
"3708","NYJ",6,2018,9423,90.4,"IND","NYJDarnold-2018",1,13,7,"Good"
"3709","NYJ",16,2018,9569,87.8,"GB","NYJDarnold-2018",2,13,7,"Good"
"3710","NYJ",15,2018,9548,86.6,"HST","NYJDarnold-2018",3,13,7,"Good"
"3711","NYJ",14,2018,9531,75.0961538461538,"BUF","NYJDarnold-2018",4,13,7,"Good"
"3712","NYJ",5,2018,9408,73.2,"DEN","NYJDarnold-2018",5,13,7,"Good"
"3713","NYJ",1,2018,9352,63.8,"DET","NYJDarnold-2018",6,13,7,"Good"
"3714","NYJ",8,2018,9448,62.8,"CHI","NYJDarnold-2018",7,13,7,"Bad"
"3715","NYJ",2,2018,9359,59.7,"MIA","NYJDarnold-2018",8,13,7,"Bad"
"3716","NYJ",17,2018,9584,58.1559322033898,"NE","NYJDarnold-2018",9,13,7,"Bad"
"3717","NYJ",7,2018,9438,45,"MIN","NYJDarnold-2018",10,13,7,"Bad"
"3718","NYJ",3,2018,9370,43.2,"CLV","NYJDarnold-2018",11,13,7,"Bad"
"3719","NYJ",4,2018,9392,37,"JAX","NYJDarnold-2018",12,13,7,"Bad"
"3720","NYJ",9,2018,9463,29.4,"MIA","NYJDarnold-2018",13,13,7,"Bad"
"3721","NYJ",12,2019,13931,82.2,"LV","NYJDarnold-2019",1,13,7,"Good"
"3722","NYJ",13,2019,13941,77,"CIN","NYJDarnold-2019",2,13,7,"Good"
"3723","NYJ",11,2019,13916,73.1953488372093,"WAS","NYJDarnold-2019",3,13,7,"Good"
"3724","NYJ",6,2019,13851,70.1,"DAL","NYJDarnold-2019",4,13,7,"Good"
"3725","NYJ",1,2019,13766,69.1,"BUF","NYJDarnold-2019",5,13,7,"Good"
"3726","NYJ",15,2019,13970,68.1,"BLT","NYJDarnold-2019",6,13,7,"Good"
"3727","NYJ",10,2019,13904,64,"NYG","NYJDarnold-2019",7,13,7,"Bad"
"3728","NYJ",17,2019,14002,62.3,"BUF","NYJDarnold-2019",8,13,7,"Bad"
"3729","NYJ",14,2019,13961,62.2,"MIA","NYJDarnold-2019",9,13,7,"Bad"
"3730","NYJ",8,2019,13876,57.2,"JAX","NYJDarnold-2019",10,13,7,"Bad"
"3731","NYJ",16,2019,13996,55.7,"PIT","NYJDarnold-2019",11,13,7,"Bad"
"3732","NYJ",9,2019,13887,53.3,"MIA","NYJDarnold-2019",12,13,7,"Bad"
"3733","NYJ",7,2019,13867,24.6,"NE","NYJDarnold-2019",13,13,7,"Bad"
"3734","NYJ",2,2020,18554,83.6,"SF","NYJDarnold-2020",1,12,6,"Good"
"3735","NYJ",15,2020,18744,73.8,"LA","NYJDarnold-2020",2,12,6,"Good"
"3736","NYJ",8,2020,18645,67.1,"KC","NYJDarnold-2020",3,12,6,"Good"
"3737","NYJ",16,2020,18761,63.5,"CLV","NYJDarnold-2020",4,12,6,"Good"
"3738","NYJ",13,2020,18715,58,"LV","NYJDarnold-2020",5,12,6,"Good"
"3739","NYJ",17,2020,18781,58,"NE","NYJDarnold-2020",5,12,6,"Good"
"3740","NYJ",4,2020,18580,54.8561403508772,"DEN","NYJDarnold-2020",6,12,6,"Good"
"3741","NYJ",14,2020,18734,53.7,"SEA","NYJDarnold-2020",7,12,6,"Bad"
"3742","NYJ",12,2020,18703,44,"MIA","NYJDarnold-2020",8,12,6,"Bad"
"3743","NYJ",7,2020,18632,43.5,"BUF","NYJDarnold-2020",9,12,6,"Bad"
"3744","NYJ",3,2020,18573,42.8,"IND","NYJDarnold-2020",10,12,6,"Bad"
"3745","NYJ",1,2020,18535,40.2,"BUF","NYJDarnold-2020",11,12,6,"Bad"
"3746","NYJ",2,2019,13793,69.8125,"CLV","NYJFalk-2019",1,3,2,"Good"
"3747","NYJ",3,2019,13801,47.1,"NE","NYJFalk-2019",2,3,2,"Bad"
"3748","NYJ",5,2019,13831,28.0631578947368,"PHI","NYJFalk-2019",3,3,2,"Bad"
"3749","NYJ",2,2016,4117,92.7,"BUF","NYJFitzpatrick-2016",1,12,6,"Good"
"3750","NYJ",12,2016,4269,78.6,"NE","NYJFitzpatrick-2016",2,12,6,"Good"
"3751","NYJ",7,2016,4197,70.74,"BLT","NYJFitzpatrick-2016",3,12,6,"Good"
"3752","NYJ",17,2016,4340,65.6,"BUF","NYJFitzpatrick-2016",4,12,6,"Good"
"3753","NYJ",1,2016,4101,62.3,"CIN","NYJFitzpatrick-2016",5,12,6,"Good"
"3754","NYJ",8,2016,4205,62.3,"CLV","NYJFitzpatrick-2016",5,12,6,"Good"
"3755","NYJ",5,2016,4164,58.3,"PIT","NYJFitzpatrick-2016",6,12,6,"Good"
"3756","NYJ",6,2016,4185,57.5809523809524,"ARZ","NYJFitzpatrick-2016",7,12,6,"Bad"
"3757","NYJ",16,2016,4325,57.4107142857143,"NE","NYJFitzpatrick-2016",8,12,6,"Bad"
"3758","NYJ",4,2016,4149,53.3,"SEA","NYJFitzpatrick-2016",9,12,6,"Bad"
"3759","NYJ",9,2016,4218,39.96,"MIA","NYJFitzpatrick-2016",10,12,6,"Bad"
"3760","NYJ",3,2016,4138,25.7,"KC","NYJFitzpatrick-2016",11,12,6,"Bad"
"3761","NYJ",9,2020,18665,74.5,"NE","NYJFlacco-2020",1,4,2,"Good"
"3762","NYJ",11,2020,18620,70.6,"LAC","NYJFlacco-2020",2,4,2,"Good"
"3763","NYJ",5,2020,18602,58.3,"ARZ","NYJFlacco-2020",3,4,2,"Bad"
"3764","NYJ",6,2020,18675,33.6,"MIA","NYJFlacco-2020",4,4,2,"Bad"
"3765","NYJ",11,2021,19764,58.6,"MIA","NYJFlacco-2021",1,1,1,"Bad"
"3766","NYJ",2,2022,23119,77.098,"CLV","NYJFlacco-2022",1,4,2,"Good"
"3767","NYJ",1,2022,23106,67.5,"BLT","NYJFlacco-2022",2,4,2,"Good"
"3768","NYJ",18,2022,23357,62.1,"MIA","NYJFlacco-2022",3,4,2,"Bad"
"3769","NYJ",3,2022,23132,27.7,"CIN","NYJFlacco-2022",4,4,2,"Bad"
"3770","NYJ",9,2021,19730,72.2423728813559,"IND","NYJJohnson-2021",1,1,1,"Good"
"3771","NYJ",3,2017,7960,88.5,"MIA","NYJMcCown-2017",1,13,7,"Good"
"3772","NYJ",10,2017,8062,69.4,"TB","NYJMcCown-2017",2,13,7,"Good"
"3773","NYJ",5,2017,7992,67.6,"CLV","NYJMcCown-2017",3,13,7,"Good"
"3774","NYJ",13,2017,8104,65.7,"KC","NYJMcCown-2017",4,13,7,"Good"
"3775","NYJ",12,2017,8086,64.5,"CAR","NYJMcCown-2017",5,13,7,"Good"
"3776","NYJ",7,2017,8021,64.2,"MIA","NYJMcCown-2017",6,13,7,"Good"
"3777","NYJ",2,2017,7948,63.9,"LV","NYJMcCown-2017",7,13,7,"Bad"
"3778","NYJ",6,2017,8006,63.8,"NE","NYJMcCown-2017",8,13,7,"Bad"
"3779","NYJ",8,2017,8031,63.2,"ATL","NYJMcCown-2017",9,13,7,"Bad"
"3780","NYJ",9,2017,8042,58.2,"BUF","NYJMcCown-2017",10,13,7,"Bad"
"3781","NYJ",1,2017,7927,50.1,"BUF","NYJMcCown-2017",11,13,7,"Bad"
"3782","NYJ",4,2017,7976,49.185,"JAX","NYJMcCown-2017",12,13,7,"Bad"
"3783","NYJ",14,2017,8123,41.7689655172414,"DEN","NYJMcCown-2017",13,13,7,"Bad"
"3784","NYJ",12,2018,9506,57.4,"NE","NYJMcCown-2018",1,3,2,"Good"
"3785","NYJ",13,2018,9525,48,"TEN","NYJMcCown-2018",2,3,2,"Bad"
"3786","NYJ",10,2018,9479,40,"BUF","NYJMcCown-2018",3,3,2,"Bad"
"3787","NYJ",14,2016,4297,64.5,"SF","NYJPetty-2016",1,4,2,"Good"
"3788","NYJ",15,2016,4303,53.2333333333333,"MIA","NYJPetty-2016",2,4,2,"Good"
"3789","NYJ",10,2016,4231,41.1,"LA","NYJPetty-2016",3,4,2,"Bad"
"3790","NYJ",13,2016,4285,38.5,"IND","NYJPetty-2016",4,4,2,"Bad"
"3791","NYJ",15,2017,8139,52.3,"NO","NYJPetty-2017",1,3,2,"Good"
"3792","NYJ",16,2017,8153,48.5,"LAC","NYJPetty-2017",2,3,2,"Bad"
"3793","NYJ",17,2017,8172,42.1,"NE","NYJPetty-2017",3,3,2,"Bad"
"3794","NYJ",6,2024,25983,80.4,"BUF","NYJRodgers-2024",1,17,9,"Good"
"3795","NYJ",14,2024,26089,79.6,"MIA","NYJRodgers-2024",2,17,9,"Good"
"3796","NYJ",15,2024,26106,79,"JAX","NYJRodgers-2024",3,17,9,"Good"
"3797","NYJ",3,2024,25924,78,"NE","NYJRodgers-2024",4,17,9,"Good"
"3798","NYJ",1,2024,25907,76.7125,"SF","NYJRodgers-2024",5,17,9,"Good"
"3799","NYJ",9,2024,26015,76.1,"HST","NYJRodgers-2024",6,17,9,"Good"
"3800","NYJ",8,2024,26008,74.6,"NE","NYJRodgers-2024",7,17,9,"Good"
"3801","NYJ",2,2024,25919,69.4,"TEN","NYJRodgers-2024",8,17,9,"Good"
"3802","NYJ",18,2024,26159,68.6126582278481,"MIA","NYJRodgers-2024",9,17,9,"Bad"
"3803","NYJ",4,2024,25949,68.2,"DEN","NYJRodgers-2024",10,17,9,"Bad"
"3804","NYJ",7,2024,25996,66.4,"PIT","NYJRodgers-2024",11,17,9,"Bad"
"3805","NYJ",17,2024,26135,64.1166666666667,"BUF","NYJRodgers-2024",12,17,9,"Bad"
"3806","NYJ",13,2024,26082,63.2,"SEA","NYJRodgers-2024",13,17,9,"Bad"
"3807","NYJ",10,2024,26030,62,"ARZ","NYJRodgers-2024",14,17,9,"Bad"
"3808","NYJ",16,2024,26127,55.1,"LA","NYJRodgers-2024",15,17,9,"Bad"
"3809","NYJ",11,2024,26056,50,"IND","NYJRodgers-2024",16,17,9,"Bad"
"3810","NYJ",5,2024,25957,48.3,"MIN","NYJRodgers-2024",17,17,9,"Bad"
"3811","NYJ",17,2023,24036,59.5,"CLV","NYJSiemian-2023",1,4,2,"Good"
"3812","NYJ",18,2023,24060,47.2,"NE","NYJSiemian-2023",2,4,2,"Good"
"3813","NYJ",16,2023,24025,41.6,"WAS","NYJSiemian-2023",3,4,2,"Bad"
"3814","NYJ",15,2023,24010,38.795652173913,"MIA","NYJSiemian-2023",4,4,2,"Bad"
"3815","NYJ",8,2021,19722,67.1814432989691,"CIN","NYJWhite-2021",1,3,2,"Good"
"3816","NYJ",10,2021,19749,49.7867924528302,"BUF","NYJWhite-2021",2,3,2,"Bad"
"3817","NYJ",7,2021,19706,49.1042553191489,"NE","NYJWhite-2021",3,3,2,"Bad"
"3818","NYJ",12,2022,23261,78.2903225806452,"CHI","NYJWhite-2022",1,4,2,"Good"
"3819","NYJ",14,2022,23294,63.0235294117647,"BUF","NYJWhite-2022",2,4,2,"Good"
"3820","NYJ",13,2022,23279,62.2403361344538,"MIN","NYJWhite-2022",3,4,2,"Bad"
"3821","NYJ",17,2022,23345,35.2,"SEA","NYJWhite-2022",4,4,2,"Bad"
"3822","NYJ",4,2021,19664,71.9,"TEN","NYJWilson-2021",1,12,6,"Good"
"3823","NYJ",17,2021,19853,69.5,"TB","NYJWilson-2021",2,12,6,"Good"
"3824","NYJ",13,2021,19795,65.8,"PHI","NYJWilson-2021",3,12,6,"Good"
"3825","NYJ",16,2021,19839,64.8,"JAX","NYJWilson-2021",4,12,6,"Good"
"3826","NYJ",1,2021,19611,61.3,"CAR","NYJWilson-2021",5,12,6,"Good"
"3827","NYJ",5,2021,19686,55,"ATL","NYJWilson-2021",6,12,6,"Good"
"3828","NYJ",15,2021,19820,54.4875,"MIA","NYJWilson-2021",7,12,6,"Bad"
"3829","NYJ",14,2021,19808,54.3,"NO","NYJWilson-2021",8,12,6,"Bad"
"3830","NYJ",3,2021,19650,53.9,"DEN","NYJWilson-2021",9,12,6,"Bad"
"3831","NYJ",2,2021,19632,49.8,"NE","NYJWilson-2021",10,12,6,"Bad"
"3832","NYJ",12,2021,19776,40.2,"HST","NYJWilson-2021",11,12,6,"Bad"
"3833","NYJ",18,2021,19866,38.1324324324324,"BUF","NYJWilson-2021",12,12,6,"Bad"
"3834","NYJ",5,2022,23165,79.7,"MIA","NYJWilson-2022",1,9,5,"Good"
"3835","NYJ",4,2022,23154,64.0166666666667,"PIT","NYJWilson-2022",2,9,5,"Good"
"3836","NYJ",15,2022,23310,59.2,"DET","NYJWilson-2022",3,9,5,"Good"
"3837","NYJ",9,2022,23290,52.9,"BUF","NYJWilson-2022",4,9,5,"Good"
"3838","NYJ",8,2022,23210,48.1,"NE","NYJWilson-2022",5,9,5,"Bad"
"3839","NYJ",7,2022,23199,41.7,"DEN","NYJWilson-2022",6,9,5,"Bad"
"3840","NYJ",6,2022,23195,38,"GB","NYJWilson-2022",7,9,5,"Bad"
"3841","NYJ",16,2022,23317,37.1365853658537,"JAX","NYJWilson-2022",8,9,5,"Bad"
"3842","NYJ",11,2022,23249,29,"NE","NYJWilson-2022",9,9,5,"Bad"
"3843","NYJ",14,2023,23993,79.8,"HST","NYJWilson-2023",1,11,6,"Good"
"3844","NYJ",4,2023,23858,73.4,"KC","NYJWilson-2023",2,11,6,"Good"
"3845","NYJ",6,2023,23885,65.5,"PHI","NYJWilson-2023",3,11,6,"Good"
"3846","NYJ",9,2023,23931,59.5,"LAC","NYJWilson-2023",4,11,6,"Good"
"3847","NYJ",10,2023,23944,58.2,"LV","NYJWilson-2023",5,11,6,"Good"
"3848","NYJ",5,2023,23870,58,"DEN","NYJWilson-2023",6,11,6,"Bad"
"3849","NYJ",8,2023,23906,51.9,"NYG","NYJWilson-2023",7,11,6,"Bad"
"3850","NYJ",3,2023,23833,51.4,"NE","NYJWilson-2023",8,11,6,"Bad"
"3851","NYJ",1,2023,23811,48.6555555555556,"BUF","NYJWilson-2023",9,11,6,"Bad"
"3852","NYJ",2,2023,23823,45.3,"DAL","NYJWilson-2023",10,11,6,"Bad"
"3853","NYJ",11,2023,23955,44.4348837209302,"BUF","NYJWilson-2023",11,11,6,"Bad"
"3854","PHI",30,2017,9307,92.9,"MIN","PHIFoles-2017",1,5,3,"Good"
"3855","PHI",32,2017,9312,85.6133333333333,"NE","PHIFoles-2017",2,5,3,"Good"
"3856","PHI",15,2017,8140,73.1,"NYG","PHIFoles-2017",3,5,3,"Good"
"3857","PHI",29,2017,9302,52.1,"ATL","PHIFoles-2017",4,5,3,"Bad"
"3858","PHI",16,2017,8161,32.4,"LV","PHIFoles-2017",5,5,3,"Bad"
"3859","PHI",28,2018,13609,77.5,"CHI","PHIFoles-2018",1,7,4,"Good"
"3860","PHI",15,2018,9560,77.3,"LA","PHIFoles-2018",2,7,4,"Good"
"3861","PHI",16,2018,9571,76.0701754385965,"HST","PHIFoles-2018",3,7,4,"Good"
"3862","PHI",17,2018,9590,69.5351351351351,"WAS","PHIFoles-2018",4,7,4,"Bad"
"3863","PHI",29,2018,13614,63.2,"NO","PHIFoles-2018",5,7,4,"Bad"
"3864","PHI",2,2018,9362,62.1,"TB","PHIFoles-2018",6,7,4,"Bad"
"3865","PHI",1,2018,9338,59.9481927710843,"ATL","PHIFoles-2018",7,7,4,"Bad"
"3866","PHI",17,2020,18783,62.5518518518519,"WAS","PHIHurts-2020",1,4,2,"Good"
"3867","PHI",15,2020,18752,60.2,"ARZ","PHIHurts-2020",2,4,2,"Good"
"3868","PHI",16,2020,18769,50.5,"DAL","PHIHurts-2020",3,4,2,"Bad"
"3869","PHI",14,2020,18736,40.9,"NO","PHIHurts-2020",4,4,2,"Bad"
"3870","PHI",1,2021,19609,87.8,"ATL","PHIHurts-2021",1,16,8,"Good"
"3871","PHI",5,2021,19680,75.3,"CAR","PHIHurts-2021",2,16,8,"Good"
"3872","PHI",9,2021,19739,74.1,"LAC","PHIHurts-2021",3,16,8,"Good"
"3873","PHI",15,2021,19821,74.1,"WAS","PHIHurts-2021",3,16,8,"Good"
"3874","PHI",8,2021,19720,74.06,"DET","PHIHurts-2021",4,16,8,"Good"
"3875","PHI",17,2021,19855,70.7,"WAS","PHIHurts-2021",5,16,8,"Good"
"3876","PHI",7,2021,19709,70.4,"LV","PHIHurts-2021",6,16,8,"Good"
"3877","PHI",4,2021,19665,66.6,"KC","PHIHurts-2021",7,16,8,"Good"
"3878","PHI",3,2021,19655,65.7,"DAL","PHIHurts-2021",8,16,8,"Good"
"3879","PHI",10,2021,19754,65.3,"DEN","PHIHurts-2021",9,16,8,"Bad"
"3880","PHI",2,2021,19633,61.945652173913,"SF","PHIHurts-2021",10,16,8,"Bad"
"3881","PHI",11,2021,19765,61.4,"NO","PHIHurts-2021",11,16,8,"Bad"
"3882","PHI",16,2021,19840,58,"NYG","PHIHurts-2021",12,16,8,"Bad"
"3883","PHI",6,2021,19688,49.8,"TB","PHIHurts-2021",13,16,8,"Bad"
"3884","PHI",12,2021,19781,46.2,"NYG","PHIHurts-2021",14,16,8,"Bad"
"3885","PHI",28,2021,21525,41.2,"TB","PHIHurts-2021",15,16,8,"Bad"
"3886","PHI",32,2022,23662,92.9,"KC","PHIHurts-2022",1,18,9,"Good"
"3887","PHI",2,2022,23130,90.4,"MIN","PHIHurts-2022",2,18,9,"Good"
"3888","PHI",8,2022,23212,85.5888888888889,"PIT","PHIHurts-2022",3,18,9,"Good"
"3889","PHI",1,2022,23104,80.8,"DET","PHIHurts-2022",4,18,9,"Good"
"3890","PHI",14,2022,23293,75.2,"NYG","PHIHurts-2022",5,18,9,"Good"
"3891","PHI",15,2022,23308,72.3,"CHI","PHIHurts-2022",6,18,9,"Good"
"3892","PHI",9,2022,23219,72.1,"HST","PHIHurts-2022",7,18,9,"Good"
"3893","PHI",3,2022,23135,70.9,"WAS","PHIHurts-2022",8,18,9,"Good"
"3894","PHI",11,2022,23248,70.4,"IND","PHIHurts-2022",9,18,9,"Good"
"3895","PHI",10,2022,23243,67.5,"WAS","PHIHurts-2022",10,18,9,"Bad"
"3896","PHI",6,2022,23187,66.4,"DAL","PHIHurts-2022",11,18,9,"Bad"
"3897","PHI",13,2022,23282,66.2086956521739,"TEN","PHIHurts-2022",12,18,9,"Bad"
"3898","PHI",4,2022,23153,66.2,"JAX","PHIHurts-2022",13,18,9,"Bad"
"3899","PHI",29,2022,23657,65.5,"NYG","PHIHurts-2022",14,18,9,"Bad"
"3900","PHI",12,2022,23271,62.8,"GB","PHIHurts-2022",15,18,9,"Bad"
"3901","PHI",30,2022,23660,62.3,"SF","PHIHurts-2022",16,18,9,"Bad"
"3902","PHI",5,2022,23173,58.4,"ARZ","PHIHurts-2022",17,18,9,"Bad"
"3903","PHI",18,2022,23355,44.4,"NYG","PHIHurts-2022",18,18,9,"Bad"
"3904","PHI",14,2023,24001,81.8645161290323,"DAL","PHIHurts-2023",1,17,9,"Good"
"3905","PHI",17,2023,24041,81.6767441860465,"ARZ","PHIHurts-2023",2,17,9,"Good"
"3906","PHI",9,2023,23929,80.9,"DAL","PHIHurts-2023",3,17,9,"Good"
"3907","PHI",12,2023,23973,76.1,"BUF","PHIHurts-2023",4,17,9,"Good"
"3908","PHI",5,2023,23868,75.9,"LA","PHIHurts-2023",5,17,9,"Good"
"3909","PHI",4,2023,23852,75.7,"WAS","PHIHurts-2023",6,17,9,"Good"
"3910","PHI",16,2023,24034,74.9,"NYG","PHIHurts-2023",7,17,9,"Good"
"3911","PHI",8,2023,23908,74.3,"WAS","PHIHurts-2023",8,17,9,"Good"
"3912","PHI",2,2023,23812,73.6,"MIN","PHIHurts-2023",9,17,9,"Good"
"3913","PHI",7,2023,23900,73.4,"MIA","PHIHurts-2023",10,17,9,"Bad"
"3914","PHI",1,2023,23808,71.7,"NE","PHIHurts-2023",11,17,9,"Bad"
"3915","PHI",28,2023,25749,71,"TB","PHIHurts-2023",12,17,9,"Bad"
"3916","PHI",11,2023,23959,69.5,"KC","PHIHurts-2023",13,17,9,"Bad"
"3917","PHI",13,2023,23985,66.2033898305085,"SF","PHIHurts-2023",14,17,9,"Bad"
"3918","PHI",6,2023,23885,65.7,"NYJ","PHIHurts-2023",15,17,9,"Bad"
"3919","PHI",15,2023,24016,59.5,"SEA","PHIHurts-2023",16,17,9,"Bad"
"3920","PHI",3,2023,23842,58.5,"TB","PHIHurts-2023",17,17,9,"Bad"
"3921","PHI",30,2024,28317,91.6,"WAS","PHIHurts-2024",1,18,9,"Good"
"3922","PHI",8,2024,26012,80,"CIN","PHIHurts-2024",2,18,9,"Good"
"3923","PHI",9,2024,26029,78.2,"JAX","PHIHurts-2024",3,18,9,"Good"
"3924","PHI",32,2024,28327,78.1454545454546,"KC","PHIHurts-2024",4,18,9,"Good"
"3925","PHI",7,2024,25993,74.1695652173913,"NYG","PHIHurts-2024",5,18,9,"Good"
"3926","PHI",3,2024,25933,70.2,"NO","PHIHurts-2024",6,18,9,"Good"
"3927","PHI",15,2024,26111,68.2,"PIT","PHIHurts-2024",7,18,9,"Good"
