"","posteam","week","season","before_old_xtd","before_new_xtd","after_old_xtd","after_new_xtd","actual_td","actual_fg"
"3521","NO",15,2021,0.940475814626552,0.909438887565122,0.985511896724347,0.961335579608206,0,0
"3522","NO",15,2022,0.907127585494891,0.876057996450145,0.797072883346118,0.776724813024772,3,0
"3523","NO",15,2023,2.20659935520962,1.92378062670616,2.11844827025197,1.95294043761962,3,0
"3524","NO",15,2024,1.56734255934134,1.37459459672778,1.58703804889228,1.48649506044062,2,0
"3525","NO",16,2016,3.05137580214068,2.62654373152523,1.7160259031225,1.55742111586513,3,0
"3526","NO",16,2017,1.22568612208124,1.15695821874702,0.663915102253668,0.648691626312921,2,0
"3527","NO",16,2018,3.92901462316513,3.25138796984484,3.36289145855699,2.86447641032493,4,0
"3528","NO",16,2019,3.08425175357843,2.48006580902639,2.49336614931235,2.15583928372353,5,0
"3529","NO",16,2020,4.86446025304031,4.27137771570629,4.06929292698624,3.73243599218778,7,0
"3530","NO",16,2021,0.338734010627377,0.335295121256384,0.237569841847289,0.234778715001344,1,0
"3531","NO",16,2022,1.48968897433951,1.37944427178275,1.43140990764368,1.34255443644819,2,0
"3532","NO",16,2023,1.37190811114851,1.25396125635151,1.19221678137546,1.15994200812926,3,0
"3533","NO",16,2024,0.452033226087224,0.448917902251733,0.498826192691922,0.494834847209612,0,0
"3534","NO",17,2016,5.35444662824739,4.27945573384691,5.13794054678874,4.17513717066837,4,0
"3535","NO",17,2017,1.52232972800266,1.41884781456473,1.00678466446698,0.965134700165648,2,0
"3536","NO",17,2018,1.53186067054048,1.45343613083746,1.5870285788551,1.5088375455713,2,0
"3537","NO",17,2019,2.63240253680851,2.22815821743402,2.5426880120649,2.15555456901417,5,0
"3538","NO",17,2020,2.03831827198155,1.96425800608411,2.04272756667342,1.9723091727409,4,0
"3539","NO",17,2021,1.56574141798774,1.47435832802235,0.82798233081121,0.807918750896745,1,0
"3540","NO",17,2022,2.71636453754036,2.29749762264138,2.68094785511494,2.23073465769144,1,0
"3541","NO",17,2023,2.21067355480045,1.9928852910041,1.48411709064385,1.35219214873035,2,0
"3542","NO",17,2024,0.672780897817574,0.658730264039309,0.782715072971769,0.773237799099756,1,0
"3543","NO",18,2021,3.26716836774722,2.92778226339495,3.90783176221885,3.5184003120065,3,0
"3544","NO",18,2022,0.657243680208921,0.648101820466609,0.88142305589281,0.870169522162255,1,0
"3545","NO",18,2023,4.07859782973537,3.68958977628162,4.25660031964071,3.91145008776556,6,0
"3546","NO",18,2024,2.28866145643406,2.02831501064773,2.06284477276495,1.86970367319862,1,0
"3547","NO",28,2017,2.35879288217984,2.14793345540862,2.30506403493928,2.08296690754783,4,0
"3548","NO",28,2019,1.62158843316138,1.49041749820978,1.44884378137067,1.36910762550365,2,0
"3549","NO",28,2020,5.05826737452298,3.89195073113691,5.32658568606712,3.98577904774828,3,0
"3550","NO",29,2017,2.47576504357858,2.11583474620698,2.07022803230211,1.82608968015418,3,0
"3551","NO",29,2018,2.17827539623249,1.95725839707459,1.92278215478291,1.81684906770142,2,0
"3552","NO",29,2020,1.71868250193074,1.56461053927035,1.73056809004629,1.59795678205687,2,0
"3553","NO",30,2018,3.90151704847813,3.20054719408719,2.88315666030394,2.57429817285783,2,0
"3554","NYG",1,2016,2.44129400956444,1.93150312372098,1.94457931700163,1.71297725998778,3,0
"3555","NYG",1,2017,1.18058572418522,1.01728026489713,0.531874047301244,0.519228073323806,0,0
"3556","NYG",1,2018,1.45377628348069,1.32573843940408,1.34867189632496,1.25181358778618,2,0
"3557","NYG",1,2019,3.68303441785974,3.0400844075941,3.27995057578664,2.73385877253191,2,0
"3558","NYG",1,2020,3.7206409801729,3.07234038821942,2.7741105647292,2.40529046447185,2,0
"3559","NYG",1,2021,2.72796386328992,2.42415064453199,2.41736346483231,2.11651843964402,2,0
"3560","NYG",1,2022,2.19031489506597,1.906902438825,2.22172934294213,1.94814170705991,3,0
"3561","NYG",1,2023,0.86915354966186,0.828118271208924,0.486151723773219,0.481834175369415,1,0
"3562","NYG",1,2024,3.1098731366219,2.68893047004707,2.02993301366223,1.83744967228918,1,0
"3563","NYG",2,2016,3.64648299349938,2.67676212120537,3.16274381987751,2.36834037455918,0,0
"3564","NYG",2,2017,1.2890684021113,1.21714171273073,1.69728890876286,1.60255991745182,1,0
"3565","NYG",2,2018,1.30616028874647,1.24226300487609,1.26107654860243,1.23181911306504,1,0
"3566","NYG",2,2019,1.4247604861157,1.31981208168653,1.28602455661166,1.23180178916488,2,0
"3567","NYG",2,2020,3.19232772279065,2.40922727202747,1.9398398391786,1.48930845831848,1,0
"3568","NYG",2,2021,1.45843224076089,1.39654248742709,1.37927583232522,1.33674353291942,2,0
"3569","NYG",2,2022,2.29870919429231,1.96131052911437,1.36024929850828,1.16757749421633,1,0
"3570","NYG",2,2023,4.00355450727511,3.40030875905048,3.09264578775037,2.78492376889405,4,0
"3571","NYG",2,2024,2.4131437074393,2.08910182449535,2.04745625192299,1.83008583041282,3,0
"3572","NYG",3,2016,2.91301520320121,2.67247426443139,3.10426833137171,2.81217596768452,3,0
"3573","NYG",3,2017,3.54539898806252,2.79113958549675,3.00137471954804,2.46798223163171,3,0
"3574","NYG",3,2018,2.08675187797053,1.95625894799427,1.44224369496806,1.35237384918641,3,0
"3575","NYG",3,2019,3.08667945145862,2.6390728520871,2.12448791367933,1.98250644580849,4,0
"3576","NYG",3,2020,0.571087672607973,0.560993600835434,0.309656140452716,0.307676477589162,0,0
"3577","NYG",3,2021,2.06944825581741,1.8809608339322,1.35233859193977,1.30735089021313,1,0
"3578","NYG",3,2022,0.994324081402738,0.962804970786026,0.611675739812199,0.604163472269628,1,0
"3579","NYG",3,2023,0.421142689214321,0.41671643644625,0.341589699382894,0.339915878664189,1,0
"3580","NYG",3,2024,3.30681005655788,2.67762106441017,2.34775143087609,2.05777627804786,3,0
"3581","NYG",4,2016,1.33851898019202,1.19875808293092,1.36951323761605,1.22174598795967,1,0
"3582","NYG",4,2017,2.92629694461357,2.61559674334046,2.47123820625711,2.24160300218452,3,0
"3583","NYG",4,2018,3.56340146943694,2.68607252588376,2.8687921310775,2.29785466156174,2,0
"3584","NYG",4,2019,2.88496330799535,2.44558304956381,2.2705382660497,1.87632792790826,2,0
"3585","NYG",4,2020,1.70157582918182,1.60671182891755,1.06876796035795,1.04252412365763,0,0
"3586","NYG",4,2021,1.93621543585323,1.58487823438973,2.37171821930679,1.93911615388971,3,0
"3587","NYG",4,2022,1.19042721064761,1.14974867067065,0.650753802852705,0.637103742072771,2,0
"3588","NYG",4,2023,1.17059388931375,1.09475763935887,0.858968225016724,0.803121918275997,1,0
"3589","NYG",4,2024,1.56477929942776,1.48528652333774,0.932810910511762,0.902249116159796,0,0
"3590","NYG",5,2016,1.27174475375796,1.23396015349584,0.879539054585621,0.859757076954965,1,0
"3591","NYG",5,2017,0.641181674785912,0.633738023685494,1.14008628705051,1.12369567488865,3,0
"3592","NYG",5,2018,1.04325842222897,1.01858396816867,1.11999980191467,1.07307266361957,3,0
"3593","NYG",5,2019,2.98224613699131,2.53221245615484,2.42782590229763,2.26864275195547,1,0
"3594","NYG",5,2020,2.16927740024403,1.92877438951552,1.6968364835484,1.58571670468511,3,0
"3595","NYG",5,2021,5.16553811702761,3.70742839044899,4.51180792012019,3.32284496015332,3,0
"3596","NYG",5,2022,3.59325014485512,2.92534025822446,2.82079602958402,2.50805608019647,3,0
"3597","NYG",5,2023,1.03044387779664,1.00956993254413,0.693513878562953,0.685689318790236,0,0
"3598","NYG",5,2024,4.32193103735335,3.47079908564947,3.69340512930648,2.95320885645998,3,0
"3599","NYG",6,2016,2.34897284628823,1.81907012931636,2.40449564548908,1.95520681618482,3,0
"3600","NYG",6,2017,2.02554761932697,1.69728714254511,1.14289300993551,1.03623415314192,1,0
"3601","NYG",6,2018,3.2020130782621,2.59495814261014,2.24216382810846,1.99130760817265,1,0
"3602","NYG",6,2019,0.303862630506046,0.301912088769193,0.372141375672072,0.36998221455745,2,0
"3603","NYG",6,2020,2.06611951859668,1.91940415836456,1.42715560866054,1.36499693884296,1,0
"3604","NYG",6,2021,2.12314769485965,1.96886572813295,1.52915790124098,1.46446688227319,1,0
"3605","NYG",6,2022,3.65184566366952,3.11701727037465,3.05796211241977,2.80418063525504,3,0
"3606","NYG",6,2023,3.00957927113632,2.79171325129737,2.14059394039214,2.01384571954007,0,0
"3607","NYG",6,2024,1.39442982472247,1.36633948902278,1.10876967810327,1.09155984754445,1,0
"3608","NYG",7,2016,1.80890998616815,1.50115251153501,1.75823854946066,1.47568998964084,1,0
"3609","NYG",7,2017,1.07512104284251,1.01017190335387,0.838163289357908,0.788360522710325,1,0
"3610","NYG",7,2018,5.10794705117587,3.91247096455293,4.58544068189804,3.58917680477969,2,0
"3611","NYG",7,2019,0.899197656137403,0.867873794313459,0.755848394997884,0.740451404069667,2,0
"3612","NYG",7,2020,3.00323114597995,2.30682548394439,2.21664093312575,1.87217578109189,3,0
"3613","NYG",7,2021,3.89437556359917,2.70993757699389,3.1054335302324,2.33603490864685,2,0
"3614","NYG",7,2022,2.81929565768223,2.37522153962373,2.65721562324325,2.41254716340191,2,0
"3615","NYG",7,2023,1.13797671929933,1.09926106785827,1.16796681768028,1.14198767069382,2,0
"3616","NYG",7,2024,0.431842450227123,0.425879409158477,0.308380602218676,0.306760396021632,0,0
"3617","NYG",8,2018,2.82648912491277,2.43947750922712,1.57413820031798,1.43176874551609,1,0
"3618","NYG",8,2019,3.0700086207944,2.59330634825848,2.49505118041998,2.19922772410947,5,0
"3619","NYG",8,2020,2.51432906533591,2.27100194668798,2.07721463276539,1.99559622519556,3,0
"3620","NYG",8,2021,3.32934003591072,2.60410406312609,2.30607188254362,1.93321683368153,2,0
"3621","NYG",8,2022,1.90127188136103,1.62365167962609,1.46239128935849,1.23636650095714,1,0
"3622","NYG",8,2023,1.56900353729725,1.40621406423358,1.62285020051058,1.43927747625334,1,0
"3623","NYG",8,2024,1.35819146397989,1.30825583070203,1.05645733047277,1.04511596590606,1,0
"3624","NYG",9,2016,1.54445915657561,1.31924647816474,2.17649636958959,1.91851466615069,4,0
"3625","NYG",9,2017,1.70205068541691,1.56140525487726,1.72609776264289,1.58446953839435,2,0
"3626","NYG",9,2019,4.71126290241955,3.9010396806864,4.04267791932216,3.21648276792661,2,0
"3627","NYG",9,2020,1.90493136609439,1.75847811629169,1.47598909720546,1.41890674912002,2,0
"3628","NYG",9,2021,0.923961886204779,0.898175550621247,0.818542267137673,0.808685462858066,1,0
"3629","NYG",9,2023,0.896797869587317,0.867320992286452,1.00704448379111,0.98655765979991,1,0
"3630","NYG",9,2024,2.16978096205276,2.06562530894115,1.67897119512782,1.58888392505193,3,0
"3631","NYG",10,2016,2.0806529589463,1.87701122131596,1.90496163291391,1.80889680331979,3,0
"3632","NYG",10,2017,1.30466685787542,1.2649794183342,1.12418816296849,1.10483400975656,2,0
"3633","NYG",10,2018,2.31586887442973,2.16714168341705,2.32533779420191,2.17540140262295,3,0
"3634","NYG",10,2019,1.06796575256158,1.02335214017278,0.862063768319786,0.836520689680417,5,0
"3635","NYG",10,2020,3.20352082245518,2.52112418728925,2.92430230556056,2.31519370319057,3,0
"3636","NYG",10,2022,1.68745644891169,1.48425619841823,1.50523214403074,1.31524721520544,3,0
"3637","NYG",10,2023,2.82034638372716,2.43246071786423,2.05169011664111,1.85963854821364,2,0
"3638","NYG",10,2024,2.08472617086954,1.94090126732747,1.64549665036611,1.53083628545394,2,0
"3639","NYG",11,2016,1.96278538380284,1.82579783528793,2.96772386232624,2.56304723774976,3,0
"3640","NYG",11,2017,2.06966684223153,1.92202380002879,1.87213088257704,1.80144427243516,1,0
"3641","NYG",11,2018,2.5699821789749,2.32194381634198,2.39509173319675,2.17664789868269,4,0
"3642","NYG",11,2021,1.43445065972628,1.31933962282303,0.880572516296525,0.841768032898636,1,0
"3643","NYG",11,2022,1.86732058983762,1.71411961584826,1.64601976209087,1.53452920009267,3,0
"3644","NYG",11,2023,1.57968244224321,1.35362389027291,1.69850579218473,1.54249538003214,3,0
"3645","NYG",12,2016,1.41667128761765,1.29855271554344,1.59419042302761,1.43135779401346,3,0
"3646","NYG",12,2017,0.687185281713028,0.67329285804361,0.414433772210032,0.408956217830178,0,0
"3647","NYG",12,2018,1.49455693771597,1.43117205781395,1.16792469995562,1.10912405537471,2,0
"3648","NYG",12,2019,1.83465497469297,1.60247580143087,1.46158726175781,1.32298819816481,2,0
"3649","NYG",12,2020,2.99319200473838,2.26353153505145,2.56952152401209,1.8967250936354,1,0
"3650","NYG",12,2021,2.12528250640025,1.80066543153728,1.49749042792246,1.2922957269192,1,0
"3651","NYG",12,2022,2.28679146338254,1.91957013130195,2.34266044362448,1.92008015953696,2,0
"3652","NYG",12,2023,0.933950783801265,0.888959603039161,0.474539488379378,0.467004163138701,1,0
"3653","NYG",12,2024,1.88462943391642,1.74930250609532,1.64250092313159,1.54832125343811,1,0
"3654","NYG",13,2016,2.90480734745506,2.65331921208189,2.13704499753658,1.96494496476244,2,0
"3655","NYG",13,2017,2.66913170547923,2.21164185454344,1.79394880926702,1.52294008404304,2,0
"3656","NYG",13,2018,3.1190482848906,2.09001130083607,2.84144047065638,2.03637919639565,2,0
"3657","NYG",13,2019,1.58023814225453,1.4592173607159,1.13491837220499,1.09847944960833,1,0
"3658","NYG",13,2020,1.35899189766496,1.30815062544798,1.12819348857738,1.09631212367476,2,0
"3659","NYG",13,2021,0.906310169841163,0.878731490284716,1.21773499686969,1.09704997613235,0,0
"3660","NYG",13,2022,1.54238682298455,1.44509268263643,1.44827470881864,1.33728503771098,2,0
"3661","NYG",13,2024,1.386882526509,1.34354715989615,1.0313915538718,1.01557519519313,3,0
"3662","NYG",14,2016,0.82899665622972,0.811416570787007,0.70809173543239,0.697409429174821,1,0
"3663","NYG",14,2017,2.31797557976097,1.7857008115094,2.09176079940517,1.61256402565097,1,0
"3664","NYG",14,2018,3.65376181190368,3.09587202248697,3.38977728615282,2.97152101494339,4,0
"3665","NYG",14,2019,0.748232631711289,0.717900041932083,0.863073367683683,0.79906775501131,2,0
"3666","NYG",14,2020,0.832236219604965,0.818377372540504,1.05008252750849,0.905137176076812,1,0
"3667","NYG",14,2021,1.62377630511764,1.51623614520206,1.09195524343522,1.05269376348162,3,0
"3668","NYG",14,2022,3.06250540260226,2.52626080489357,2.44141025410499,2.01670889652592,3,0
"3669","NYG",14,2023,1.74908312119078,1.70808786365914,1.79999079112895,1.75340792235562,3,0
"3670","NYG",14,2024,1.61380765668582,1.549341820469,1.5432841591537,1.40735873620424,1,0
"3671","NYG",15,2016,1.53132760815788,1.44141964758354,1.17296757613076,1.11793798470799,2,0
"3672","NYG",15,2017,3.89510396542028,3.1727882822727,3.39962291641859,2.96300803183461,4,0
"3673","NYG",15,2018,1.93336237926269,1.57234076206258,1.23956028820248,1.09704401865797,0,0
"3674","NYG",15,2019,2.37295854405966,2.26844012266222,2.74126291484572,2.50864466401225,5,0
"3675","NYG",15,2020,2.34829710307531,2.08704562925829,3.31056444585556,2.80801260740183,0,0
"3676","NYG",15,2021,1.2250643731677,1.13086312786476,1.27981895575067,1.20780529876612,0,0
"3677","NYG",15,2022,1.12374993390404,1.03041124698058,0.837150677980389,0.75378099613265,1,0
"3678","NYG",15,2023,0.576163779012859,0.568118469901146,0.32641574088484,0.324759059596464,0,0
"3679","NYG",15,2024,3.44012133631622,2.59794306258986,2.4748800341622,2.23371832154877,2,0
"3680","NYG",16,2016,2.35734585823957,2.20704491493188,2.39486618229421,2.26004526539323,2,0
"3681","NYG",16,2017,0.727055876370287,0.71454208321116,0.753449950454524,0.744233194123373,1,0
"3682","NYG",16,2018,3.43796567630488,2.96687254277689,2.98767754045548,2.42239426951215,3,0
"3683","NYG",16,2019,2.69584214349743,2.27796119048336,2.8294299961417,2.5905564588284,6,0
"3684","NYG",16,2020,1.42819678678643,1.35715147895473,1.09963861299912,1.04762359636719,1,0
"3685","NYG",16,2021,1.34827821614454,1.27163512363793,1.38975692656823,1.36321666103781,2,0
"3686","NYG",16,2022,1.44060828507645,1.35817720727206,0.975269257090986,0.920761706363183,2,0
"3687","NYG",16,2023,0.950943210162222,0.919937500334253,0.761285125394352,0.737750189223828,2,0
"3688","NYG",16,2024,1.64125110150781,1.52163913728121,1.50482312077656,1.36318402983484,3,0
"3689","NYG",17,2016,2.98458643676713,2.51062155309009,1.9700551838614,1.73451107491322,1,0
"3690","NYG",17,2017,2.28645953768864,1.9381353862852,2.34029140829807,2.07673662745287,2,0
"3691","NYG",17,2018,3.59141937695676,3.16577387314427,3.49913115403615,3.01642681283159,4,0
"3692","NYG",17,2019,1.39116974663921,1.32741290824377,1.19790083976113,1.18098305307772,2,0
"3693","NYG",17,2020,0.880011364410166,0.846949148338857,0.712709394545527,0.70144670540641,3,0
"3694","NYG",17,2021,0.331914189038798,0.329572009870058,0.341205741977319,0.339050428697939,0,0
"3695","NYG",17,2022,2.39272846409585,2.23492588716442,1.77306774677709,1.69530895087643,4,0
"3696","NYG",17,2023,1.1637580395909,1.12221466342294,1.069965394272,1.04834459628669,2,0
"3697","NYG",17,2024,1.91766139829997,1.68187220105405,1.6395956389606,1.45333565041764,5,0
"3698","NYG",18,2021,0.733590363117401,0.716168672936202,0.752692248788662,0.74658689280584,2,0
"3699","NYG",18,2022,1.49515532259829,1.42781055364517,0.822903618798591,0.813791996994097,2,0
"3700","NYG",18,2023,3.09914830746129,2.9185720198908,2.5590664941119,2.38512390647773,3,0
"3701","NYG",18,2024,0.960280362400226,0.878832603491862,0.66505523698288,0.652139239191269,1,0
"3702","NYG",28,2016,1.35448370018275,1.2790846550003,1.79180131579051,1.74338084125661,1,0
"3703","NYG",28,2022,3.11178677802673,2.76242192040581,3.44068351126043,3.10485805347358,4,0
"3704","NYG",29,2022,0.629137504613027,0.596937823450176,0.448005579062738,0.4436759969048,1,0
"3705","NYJ",1,2016,4.61329311970621,3.65357222079496,3.32051003261586,2.71948310014176,2,0
"3706","NYJ",1,2017,2.4199220231967,1.65652444910188,1.99370397283928,1.36700756221602,1,0
"3707","NYJ",1,2018,1.53757978312206,1.46625015541767,1.11219737923238,1.08604610333581,5,0
"3708","NYJ",1,2019,1.2202151180245,1.15945410623962,0.869551418232732,0.853765963165712,1,0
"3709","NYJ",1,2020,1.27933937887428,1.02495913569633,0.952988352335524,0.833627164026994,2,0
"3710","NYJ",1,2021,0.907115427660756,0.87912151495111,1.00091760454234,0.990612154818324,2,0
"3711","NYJ",1,2022,3.91769552102778,3.19701617879216,2.61234643904027,2.25284452197065,1,0
"3712","NYJ",1,2023,1.70650361024309,1.56045710183119,1.33437621127814,1.26392990405174,1,0
"3713","NYJ",1,2024,1.99897209519986,1.77040760470205,1.51191073039081,1.43224821172072,3,0
"3714","NYJ",2,2016,3.29337324760854,2.99423185006407,2.75304487562971,2.49705348707821,5,0
"3715","NYJ",2,2017,0.993861478345934,0.928582751712737,1.37699562241323,1.3263232761641,2,0
"3716","NYJ",2,2018,1.02005305490457,0.991002153841731,1.28214648834546,1.25442473334162,1,0
"3717","NYJ",2,2019,0.785944594186731,0.74630263389884,0.627797872992232,0.598500738353097,0,0
"3718","NYJ",2,2020,1.32908653721097,1.2234927272431,1.10000706493156,1.03865984541782,1,0
"3719","NYJ",2,2021,1.62908664240967,1.48603729340573,1.28773697244469,1.16191944735673,0,0
"3720","NYJ",2,2022,2.78071318543516,2.43732234139267,2.14742420223774,1.94133779389201,4,0
"3721","NYJ",2,2023,0.309168282779865,0.3037605791702,0.361211892683059,0.357982465155826,1,0
"3722","NYJ",2,2024,0.964571543037891,0.922730345715089,1.09935511410004,1.08027119322111,3,0
"3723","NYJ",3,2016,2.8994414138142,2.52379021273048,2.61681047815364,2.39900431313058,1,0
"3724","NYJ",3,2017,2.20537173235789,1.99572056521382,2.24074424736318,2.06492695277898,2,0
"3725","NYJ",3,2018,1.58755238703452,1.46252459073999,1.53799148887629,1.36717042006555,2,0
"3726","NYJ",3,2019,0.120348141703289,0.120094913009599,0.147693035949487,0.147417275257124,0,0
"3727","NYJ",3,2020,0.840320638613775,0.813323657632681,0.926468999008648,0.894239659250779,3,0
"3728","NYJ",3,2021,0.44256504252553,0.437423683490861,0.391508058877662,0.388470050659597,0,0
"3729","NYJ",3,2022,1.39719602686819,1.363748035552,1.93793815787649,1.83022974462279,0,0
"3730","NYJ",3,2023,1.39867635152768,1.22885223536685,1.12288149324013,1.01366226480356,1,0
"3731","NYJ",3,2024,3.90797424892662,3.21737380523811,2.70977473416133,2.31137664829052,3,0
"3732","NYJ",4,2016,0.801237962092273,0.766373088042336,0.614324333029799,0.61004485995027,2,0
"3733","NYJ",4,2017,1.20928675704636,1.10841305376725,0.906814126181416,0.817785443298695,3,0
"3734","NYJ",4,2018,2.12569034559419,1.80002695254967,2.09023252566112,1.87490599034332,1,0
"3735","NYJ",4,2020,1.81638961745193,1.73705295053762,2.11905062838923,2.01100077396667,1,0
"3736","NYJ",4,2021,3.31359721289482,2.94913219376254,3.01557637518272,2.78306069091926,3,0
"3737","NYJ",4,2022,2.78072882478591,2.49575552169619,2.19460760988295,2.02556992574014,3,0
"3738","NYJ",4,2023,2.08293419203255,1.88662147842968,2.07930265460163,1.92050499632249,2,0
"3739","NYJ",4,2024,2.80436776037095,2.059645708957,2.03870957810432,1.46454697910417,0,0
"3740","NYJ",5,2016,0.765537274535745,0.748637918849721,0.809136722760741,0.797084127518097,1,0
"3741","NYJ",5,2017,0.922666130121797,0.856447708158593,0.673986008274369,0.657863101134386,2,0
"3742","NYJ",5,2018,1.8555200221017,1.71141183595233,2.08181156002684,1.98821683698808,4,0
"3743","NYJ",5,2019,0.320390888431575,0.318659871059555,0.248231804289389,0.247493640700998,3,0
"3744","NYJ",5,2020,1.71337839725311,1.572008313389,1.78355539275799,1.66441361444023,1,0
"3745","NYJ",5,2021,2.67317527427804,2.27105024978203,2.17464649456087,1.86514640930335,2,0
"3746","NYJ",5,2022,2.89298068196513,2.71793638874609,2.90643985581119,2.80041187998082,5,0
"3747","NYJ",5,2023,2.863542537787,2.67745478535192,2.271621911088,2.07787064023577,1,0
"3748","NYJ",5,2024,2.67208265257068,2.36944288345515,2.25678598711966,2.08605247770243,3,0
"3749","NYJ",6,2016,0.72868046478834,0.712097141619455,0.691598223987967,0.683818926375343,0,0
"3750","NYJ",6,2017,4.32126870023785,3.18694979520655,3.58764832094312,2.69407205448543,2,0
"3751","NYJ",6,2018,2.10862390592229,2.00463933319139,1.61458170565311,1.54106224821439,2,0
"3752","NYJ",6,2019,3.60965333634522,2.88725818161276,2.38413451844826,1.98119301806999,3,0
"3753","NYJ",6,2020,1.91173475509277,1.54193207894017,1.59956556244288,1.34963761798014,0,0
"3754","NYJ",6,2022,3.18588972918224,2.37502904896795,3.25765032396885,2.37031016043727,2,0
"3755","NYJ",6,2023,1.76040096813813,1.64824873402807,1.27149774396094,1.22851856447443,1,0
"3756","NYJ",6,2024,3.38088807556778,2.76370785275855,2.66490409249673,2.24922685517675,2,0
"3757","NYJ",7,2016,3.15026722144103,2.7937464000183,2.66537185313064,2.36540631315046,4,0
"3758","NYJ",7,2017,2.0967254506395,1.71993566847923,2.69542646693299,2.38011209160625,4,0
"3759","NYJ",7,2018,1.63157221142319,1.53967370030919,1.65019579094951,1.53493520295332,2,0
"3760","NYJ",7,2019,1.20098990341648,1.09492568395269,1.41899831473711,1.33745686232056,0,0
"3761","NYJ",7,2020,1.64145440972061,1.496902647591,1.12573599314783,1.00553340202749,1,0
"3762","NYJ",7,2021,1.47763096581912,1.35051832664213,1.27776125923265,1.17709523471918,2,0
"3763","NYJ",7,2022,0.59331723942887,0.583420029168748,0.389553272747435,0.385776063476254,1,0
"3764","NYJ",7,2024,2.29308829153888,1.9304678294916,1.81806193542434,1.57371548443005,2,0
"3765","NYJ",8,2016,2.77117365295999,2.37079294921301,2.3750053535332,2.10339517699317,4,0
"3766","NYJ",8,2017,0.94045364583144,0.927883922532177,1.01305015248363,1.0063665698007,2,0
"3767","NYJ",8,2018,0.411732831824338,0.406787797505875,0.501076077838661,0.493189595066129,1,0
"3768","NYJ",8,2019,0.958683147851843,0.938566304106695,0.771079323778395,0.720640051907086,2,0
"3769","NYJ",8,2020,0.645799816353247,0.627868838018526,0.362427025218494,0.359406097125206,0,0
"3770","NYJ",8,2021,3.66128382016905,3.14740411190763,2.61818385170773,2.42457612935746,4,0
"3771","NYJ",8,2022,2.47001326433383,2.21178651257472,2.62200123543153,2.3668279007789,2,0
"3772","NYJ",8,2023,0.329937867238186,0.328703290605842,0.269774621236138,0.268716142143038,1,0
"3773","NYJ",8,2024,2.98708609218011,2.71376656785444,2.65423307649326,2.39142526759764,3,0
"3774","NYJ",9,2016,2.9294470831519,2.56154510288271,2.21646168676671,2.01365819875291,2,0
"3775","NYJ",9,2017,1.46930776163936,1.41692336731206,1.26553591061383,1.23724079659727,4,0
"3776","NYJ",9,2018,0.553461135714315,0.546438016436475,0.476807481958531,0.47290893333855,1,0
"3777","NYJ",9,2019,2.34953686757945,2.03404692702729,1.88641680349247,1.79696607358301,1,0
"3778","NYJ",9,2020,0.824914223747328,0.80866514771353,1.29219175863545,1.2739140923554,3,0
"3779","NYJ",9,2021,1.8801658898592,1.78845232961207,1.5581896987278,1.52196335478539,4,0
"3780","NYJ",9,2022,2.46709701069631,2.26583817729336,1.44301072508097,1.35285218664675,2,0
"3781","NYJ",9,2023,1.95444799447432,1.66809951387955,1.13946830233908,1.09753372543158,0,0
"3782","NYJ",9,2024,0.954099312191829,0.914701743363682,0.793226147536188,0.777812859455342,3,0
"3783","NYJ",10,2016,1.39839018991916,1.11164413953079,0.961543126381002,0.81939958011148,1,0
"3784","NYJ",10,2017,0.874578408023808,0.836629503835662,1.04021674406249,1.0198707391451,1,0
"3785","NYJ",10,2018,0.811210067942739,0.759434226686394,0.651133117207792,0.627444269005746,1,0
"3786","NYJ",10,2019,2.3179957823595,2.11066868049319,1.7510715193348,1.61903118087163,3,0
"3787","NYJ",10,2021,2.39408645697404,1.96376981860319,1.69650868885219,1.56522368490974,2,0
"3788","NYJ",10,2023,1.23234978120308,1.1925098714567,0.885277954046614,0.868707703951585,0,0
"3789","NYJ",10,2024,3.54120584519114,2.88254918728953,2.3242043813807,2.06452488317374,0,0
"3790","NYJ",11,2019,2.71934118308127,2.41646488716635,2.68177394801751,2.48509747247222,5,0
"3791","NYJ",11,2020,1.90112017566571,1.73421541035468,2.2142290455522,2.00451049008068,5,0
"3792","NYJ",11,2021,3.48520902881864,2.6047391416771,2.41837448708247,2.20822162382542,2,0
"3793","NYJ",11,2022,0.309834017069079,0.306124522377835,0.260621052235365,0.258516176119837,0,0
"3794","NYJ",11,2023,0.784786802018061,0.716239691246288,0.640068290638737,0.609857645663006,1,0
"3795","NYJ",11,2024,0.841058942562086,0.822108536440599,0.466690675937571,0.460586537867137,3,0
"3796","NYJ",12,2016,1.5375521874812,1.41861185009274,1.8068966678693,1.59099486365055,2,0
"3797","NYJ",12,2017,2.95304368378129,2.21237278010074,2.40488924266538,2.03041381860189,4,0
"3798","NYJ",12,2018,2.29091877432074,1.98315734934516,1.58622081775684,1.48961625722182,1,0
"3799","NYJ",12,2019,3.76184940803796,3.30156582412702,2.80308792716824,2.56864061301409,3,0
"3800","NYJ",12,2020,0.943552010809071,0.907179141973373,0.679860048694536,0.668602205670007,0,0
"3801","NYJ",12,2021,2.93819375149906,2.66090114095761,2.43036359688267,2.14939988527683,2,0
"3802","NYJ",12,2022,1.62403054663446,1.5142656950543,1.28237175033428,1.16678182143892,4,0
"3803","NYJ",12,2023,1.4648291754711,1.34769996910018,1.06227071009926,0.952806852096841,2,0
